x;new_x;absoluteError;relativeError;standart;converted
-20,3999999999996;0,0203522483340767;0;0;-0,999792900142661;-0,999792900142661
-20,2999999999996;0,120352248334078;0;0;-0,992766405835856;-0,992766405835856
-20,1999999999996;0,220352248334079;1,11022302462516E-16;1,13773281501177E-16;-0,975820517766883;-0,975820517766883
-20,0999999999996;0,32035224833408;2,22044604925031E-16;2,33946750267549E-16;-0,94912455364776;-0,949124553647761
-19,9999999999996;0,420352248334081;5,55111512312578E-16;6,08044690380123E-16;-0,912945250727454;-0,912945250727454
-19,8999999999996;0,520352248334082;8,88178419700125E-16;1,02366675350353E-15;-0,867644100641455;-0,867644100641456
-19,7999999999996;0,620352248334083;1,22124532708767E-15;1,5009029673609E-15;-0,813673737506855;-0,813673737506857
-19,6999999999996;0,720352248334087;2,22044604925031E-16;2,95439674141583E-16;-0,751573415351865;-0,751573415351865
-19,5999999999996;0,750444078460809;0;0;-0,681963620067819;-0,681963620067819
-19,4999999999996;0,650444078460807;2,22044604925031E-16;3,66688662511978E-16;-0,605539869719256;-0,605539869719256
-19,3999999999996;0,550444078460806;4,44089209850063E-16;8,49012188202548E-16;-0,523065765157327;-0,523065765157328
-19,2999999999996;0,450444078460805;9,43689570931383E-16;2,16758074212417E-15;-0,4353653603725;-0,435365360372501
-19,1999999999996;0,350444078460804;1,27675647831893E-15;3,71890754273096E-15;-0,343314928819485;-0,343314928819486
-19,0999999999996;0,250444078460803;1,60982338570648E-15;6,49556572037031E-15;-0,247834207982533;-0,247834207982535
-18,9999999999996;0,150444078460802;2,02615701994091E-15;1,35187799699717E-14;-0,149877209662517;-0,149877209662519
-18,8999999999996;0,0504440784607982;3,7470027081099E-16;7,43118399895468E-15;-0,0504226878063712;-0,0504226878063709
-18,7999999999996;0,0495559215392028;2,77555756156289E-17;5,60315262369028E-16;0,049535640878811;0,049535640878811
-18,6999999999996;0,149555921539204;3,60822483003176E-16;2,42164323578905E-15;0,148999025814638;0,148999025814638
-18,5999999999996;0,249555921539205;6,66133814775094E-16;2,6971856435619E-15;0,246973661737055;0,246973661737054
-18,4999999999996;0,349555921539206;9,99200722162641E-16;2,91753947019362E-15;0,342480618470033;0,342480618470032
-18,3999999999996;0,449555921539207;1,22124532708767E-15;2,81026676998507E-15;0,4345656220723;0,434565622072299
-18,2999999999996;0,549555921539208;1,4432899320127E-15;2,76328967333869E-15;0,522308589627116;0,522308589627115
-18,1999999999995;0,649555921539209;1,55431223447522E-15;2,56982124133174E-15;0,604832822406643;0,604832822406642
-18,0999999999995;0,749555921539213;2,22044604925031E-16;3,25906529635258E-16;0,681313765555833;0,681313765555833
-17,9999999999995;0,721240405255682;0;0;0,750987246771976;0,750987246771976
-17,8999999999995;0,621240405255681;2,22044604925031E-16;2,7306482565376E-16;0,813157111661753;0,813157111661753
-17,7999999999995;0,52124040525568;3,33066907387547E-16;3,84070653033913E-16;0,86720217948581;0,867202179485809
-17,6999999999995;0,421240405255679;3,33066907387547E-16;3,64971852640483E-16;0,912582449791372;0,912582449791371
-17,5999999999995;0,321240405255678;4,44089209850063E-16;4,68031601410324E-16;0,94884449791827;0,948844497918269
-17,4999999999995;0,221240405255677;4,44089209850063E-16;4,55183858733777E-16;0,975626005468259;0,975626005468259
-17,3999999999995;0,121240405255673;0;0;0,992659380470689;0,992659380470689
-17,2999999999995;0,0212404052556722;0;0;0,999774431073021;0,999774431073021
-17,1999999999995;0,0787595947443289;0;0;0,996900066041559;0,996900066041559
-17,0999999999995;0,17875959474433;0;0;0,98406500508156;0,98406500508156
-16,9999999999995;0,278759594744331;2,22044604925031E-16;2,3096024984521E-16;0,961397491879428;0,961397491879428
-16,8999999999995;0,378759594744332;4,44089209850063E-16;4,77965485514912E-16;0,929124012734195;0,929124012734195
-16,7999999999995;0,478759594744333;6,66133814775094E-16;7,50516625304658E-16;0,887567033581287;0,887567033581288
-16,6999999999995;0,578759594744334;8,88178419700125E-16;1,06096535021986E-15;0,837141778019488;0,837141778019489
-16,5999999999995;0,678759594744338;3,33066907387547E-16;4,27912915726862E-16;0,778352078534;0,778352078533999
-16,4999999999995;0,778759594744339;2,22044604925031E-16;3,11954449899287E-16;0,711785342368789;0,711785342368788
-16,3999999999995;0,692036732050556;0;0;0,638106682347581;0,638106682347581
-16,2999999999995;0,592036732050555;3,33066907387547E-16;5,96838189762735E-16;0,558052271286381;0,558052271286382
-16,1999999999995;0,492036732050554;6,10622663543836E-16;1,2925365057615E-15;0,472421986398043;0,472421986398044
-16,0999999999995;0,392036732050553;9,99200722162641E-16;2,61521976579206E-15;0,382071417183563;0,382071417183564
-15,9999999999995;0,292036732050552;3,33066907387547E-16;1,15687068577802E-15;0,287903316664604;0,287903316664604
-15,8999999999995;0,192036732050554;1,02695629777827E-15;5,38071849002901E-15;0,190858581373717;0,190858581373718
-15,7999999999995;0,0920367320505527;4,02455846426619E-16;4,37895374971194E-15;0,0919068502272023;0,0919068502272019
-15,6999999999995;0,00796326794944555;9,66240976119082E-16;1,21338525147108E-13;-0,00796318378641694;-0,00796318378641598
-15,5999999999995;0,107963267949447;4,57966997657877E-16;4,25012969753612E-15;-0,107753652299921;-0,107753652299921
-15,4999999999995;0,207963267949445;8,88178419700125E-16;4,3017835610825E-15;-0,206467481938266;-0,206467481938265
-15,3999999999995;0,307963267949446;4,44089209850063E-16;1,46506867685996E-15;-0,303118356746159;-0,30311835674616
-15,2999999999995;0,407963267949444;7,7715611723761E-16;1,95885213126639E-15;-0,396740573131052;-0,396740573131052
-15,1999999999995;0,507963267949445;4,9960036108132E-16;1,02714166902506E-15;-0,486398688854217;-0,486398688854218
-15,0999999999995;0,607963267949444;6,66133814775094E-16;1,16620704726754E-15;-0,571196869660381;-0,57119686966038
-14,9999999999995;0,707963267949445;4,44089209850063E-16;6,82911754497082E-16;-0,65028784015748;-0,65028784015748
-14,8999999999995;0,762833058845454;4,44089209850063E-16;6,14332089421962E-16;-0,722881349512306;-0,722881349512306
-14,7999999999995;0,662833058845453;4,44089209850063E-16;5,63384770215197E-16;-0,78825206737561;-0,788252067375611
-14,6999999999995;0,562833058845454;3,33066907387547E-16;3,9381395841276E-16;-0,845746831143188;-0,845746831143188
-14,5999999999995;0,462833058845453;4,44089209850063E-16;4,96304862717425E-16;-0,894791172140717;-0,894791172140717
-14,4999999999995;0,362833058845455;2,22044604925031E-16;2,37507518745379E-16;-0,934895055524852;-0,934895055524852
-14,3999999999995;0,262833058845454;2,22044604925031E-16;2,2994130044545E-16;-0,965657776549401;-0,965657776549401
-14,2999999999995;0,162833058845456;0;0;-0,98677196427469;-0,98677196427469
-14,1999999999995;0,0628330588454573;1,11022302462516E-16;1,11241821208221E-16;-0,998026652716392;-0,998026652716391
-14,0999999999995;0,0371669411545437;0;0;-0,9993093887479;-0,9993093887479
-13,9999999999995;0,137166941154542;3,33066907387547E-16;3,36224948737571E-16;-0,990607355694805;-0,990607355694806
-13,8999999999995;0,237166941154543;1,11022302462516E-16;1,14219594296541E-16;-0,972007501394865;-0,972007501394865
-13,7999999999995;0,337166941154541;6,66133814775094E-16;7,05877791266753E-16;-0,943695669443948;-0,943695669443949
-13,6999999999995;0,437166941154542;1,11022302462516E-16;1,22547294337954E-16;-0,905954742308262;-0,905954742308262
-13,5999999999995;0,537166941154541;8,88178419700125E-16;1,03377315465158E-15;-0,859161814856254;-0,859161814856255
-13,4999999999995;0,637166941154542;1,11022302462516E-16;1,38124475661789E-16;-0,80378442655134;-0,80378442655134
-13,3999999999995;0,73716694115454;1,11022302462516E-15;1,49953967936062E-15;-0,740375889952131;-0,740375889952132
-13,2999999999995;0,733629385640356;2,22044604925031E-16;3,31622808348908E-16;-0,669569762196251;-0,669569762196252
-13,1999999999995;0,633629385640357;1,22124532708767E-15;2,06265826244964E-15;-0,592073514706844;-0,592073514706845
-13,0999999999995;0,533629385640356;1,11022302462516E-16;2,18263639451422E-16;-0,508661464371968;-0,508661464371969
-12,9999999999995;0,433629385640358;1,38777878078145E-15;3,30292159819154E-15;-0,420167036826214;-0,420167036826215
-12,8999999999995;0,333629385640357;1,11022302462516E-16;3,39025857269993E-16;-0,327474439137248;-0,327474439137248
-12,7999999999995;0,233629385640359;1,4432899320127E-15;6,23424915716873E-15;-0,231509825101081;-0,231509825101082
-12,6999999999995;0,133629385640357;2,77555756156289E-17;2,08325079462239E-16;-0,133232041419477;-0,133232041419477
-12,5999999999995;0,0336293856403592;1,42941214420489E-15;4,25128672848597E-14;-0,033623047220668;-0,0336230472206694
-12,4999999999995;0,0663706143596419;0;0;0,0663218973516686;0,0663218973516686
-12,3999999999995;0,166370614359642;2,77555756156289E-17;1,67601907019638E-16;0,165604175448772;0,165604175448772
-12,2999999999995;0,266370614359641;5,55111512312578E-17;2,10883157171624E-16;0,263231791366253;0,263231791366253
-12,1999999999995;0,366370614359641;5,55111512312578E-17;1,54959837131604E-16;0,358229282237265;0,358229282237265
-12,0999999999995;0,466370614359641;1,11022302462516E-16;2,46909659720475E-16;0,449647464535019;0,449647464535019
-11,9999999999995;0,56637061435964;2,22044604925031E-16;4,13819999996139E-16;0,536572918000829;0,536572918000829
-11,8999999999995;0,66637061435964;1,11022302462516E-16;1,79607890004632E-16;0,618137112237401;0,618137112237401
-11,7999999999995;0,76637061435964;2,22044604925031E-16;3,20168094563273E-16;0,693525084777459;0,693525084777459
-11,6999999999995;0,704425712435257;2,22044604925031E-16;2,91403397147907E-16;0,761983583919335;0,761983583919335
-11,5999999999995;0,604425712435259;6,66133814775094E-16;8,09565708882799E-16;0,822828594968973;0,822828594968973
-11,4999999999995;0,504425712435259;5,55111512312578E-16;6,34085479895003E-16;0,875452174688653;0,875452174688653
-11,3999999999995;0,40442571243526;3,33066907387547E-16;3,62293672054474E-16;0,919328525664859;0,919328525664858
-11,2999999999995;0,30442571243526;3,33066907387547E-16;3,49119692733329E-16;0,954019249902229;0,954019249902228
-11,1999999999995;0,20442571243526;2,22044604925031E-16;2,26766396247046E-16;0,979177729151411;0,979177729151411
-11,0999999999995;0,104425712435261;1,11022302462516E-16;1,11630399215993E-16;0,994552588204038;0,994552588204037
-10,9999999999995;0,00442571243526098;0;0;0,999990206550705;0,999990206550705
-10,8999999999995;0,0955742875647387;1,11022302462516E-16;1,11531303078179E-16;0,995436253306333;0,995436253306333
-10,7999999999995;0,195574287564738;2,22044604925031E-16;2,26359877552897E-16;0,980936230066401;0,980936230066402
-10,6999999999995;0,295574287564738;2,22044604925031E-16;2,32110053623993E-16;0,956635016270053;0,956635016270054
-10,5999999999995;0,395574287564738;3,33066907387547E-16;3,60940375725964E-16;0,922775421612629;0,922775421612629
-10,4999999999995;0,495574287564737;4,44089209850063E-16;5,04821359903423E-16;0,87969575997145;0,879695759971451
-10,3999999999995;0,595574287564737;4,44089209850063E-16;5,36452054185588E-16;0,827826469085395;0,827826469085395
-10,2999999999995;0,695574287564737;4,44089209850063E-16;5,78477815015229E-16;0,767685809763286;0,767685809763287
-10,1999999999995;0,77522203923016;5,55111512312578E-16;7,93158435578719E-16;0,699874687593214;0,699874687593214
-10,0999999999995;0,675222039230161;5,55111512312578E-16;8,88078032932923E-16;0,625070648892523;0,625070648892524
-9,99999999999954;0,575222039230161;5,55111512312578E-16;1,02038597620866E-15;0,544021110888984;0,544021110888984
-9,89999999999954;0,475222039230161;4,9960036108132E-16;1,09193697779502E-15;0,457535893774912;0,457535893774913
-9,79999999999954;0,375222039230162;5,55111512312578E-16;1,51471521296817E-15;0,3664791292515;0,366479129251501
-9,69999999999954;0,275222039230162;4,9960036108132E-16;1,83838390307012E-15;0,271760626410501;0,271760626410502
-9,59999999999954;0,175222039230162;4,9960036108132E-16;2,86588416064184E-15;0,174326781222528;0,174326781222529
-9,49999999999954;0,0752220392301625;4,85722573273506E-16;6,46327786321288E-15;0,0751511204613523;0,0751511204613528
-9,39999999999954;0,0247779607698372;4,64905891561784E-16;1,87647995158924E-14;-0,0247754254538159;-0,0247754254538155
-9,29999999999954;0,124777960769837;4,30211422042248E-16;3,45677887468795E-15;-0,124454423507516;-0,124454423507516
-9,19999999999954;0,224777960769837;4,16333634234434E-16;1,86788906942802E-15;-0,222889914100693;-0,222889914100692
-9,09999999999954;0,324777960769836;3,88578058618805E-16;1,21773755201181E-15;-0,319098362349785;-0,319098362349784
-8,99999999999954;0,424777960769836;3,33066907387547E-16;8,08182402184235E-16;-0,412118485242173;-0,412118485242172
-8,89999999999954;0,524777960769836;3,33066907387547E-16;6,647765319432E-16;-0,50102085645828;-0,501020856458279
-8,79999999999954;0,624777960769835;2,22044604925031E-16;3,79617162263821E-16;-0,584917192892132;-0,584917192892132
-8,69999999999954;0,724777960769835;1,11022302462516E-16;1,67462225130261E-16;-0,662969230082524;-0,662969230082524
-8,59999999999954;0,746018366025062;1,11022302462516E-16;1,51174756523207E-16;-0,734397097874422;-0,734397097874422
-8,49999999999955;0,646018366025062;1,11022302462516E-16;1,39040819453811E-16;-0,798487112623764;-0,798487112623764
-8,39999999999955;0,546018366025063;0;0;-0,854598908088517;-0,854598908088517
-8,29999999999955;0,446018366025063;0;0;-0,902171833756489;-0,902171833756489
-8,19999999999955;0,346018366025063;0;0;-0,940730556679927;-0,940730556679927
-8,09999999999955;0,246018366025064;0;0;-0,969889810845197;-0,969889810845197
-7,99999999999955;0,146018366025064;0;0;-0,989358246623448;-0,989358246623448
-7,89999999999955;0,0460183660250643;0;0;-0,998941341839793;-0,998941341839793
-7,79999999999955;0,0539816339749354;0;0;-0,998543345374581;-0,998543345374581
-7,69999999999955;0,153981633974935;0;0;-0,988168233876931;-0,988168233876931
-7,59999999999955;0,253981633974935;0;0;-0,967919672031373;-0,967919672031373
-7,49999999999955;0,353981633974934;0;0;-0,937999976774582;-0,937999976774582
-7,39999999999955;0,453981633974934;1,11022302462516E-16;1,23535442687067E-16;-0,898708095811429;-0,898708095811429
-7,29999999999955;0,553981633974934;0;0;-0,850436620628327;-0,850436620628327
-7,19999999999955;0,653981633974933;1,11022302462516E-16;1,39885092391312E-16;-0,793667863848879;-0,793667863848879
-7,09999999999955;0,753981633974933;2,22044604925031E-16;3,04600871508594E-16;-0,728969040125568;-0,728969040125568
-6,99999999999955;0,716814692819964;2,22044604925031E-16;3,37974329093108E-16;-0,65698659871845;-0,65698659871845
-6,89999999999955;0,616814692819964;2,22044604925031E-16;3,83868154638405E-16;-0,578439764387834;-0,578439764387833
-6,79999999999955;0,516814692819965;2,22044604925031E-16;4,4937989312278E-16;-0,494113351138218;-0,494113351138218
-6,69999999999955;0,416814692819965;3,33066907387547E-16;8,22692287751011E-16;-0,404849920616188;-0,404849920616188
-6,59999999999955;0,316814692819965;3,33066907387547E-16;1,06909369475652E-15;-0,311541363512952;-0,311541363512952
-6,49999999999955;0,216814692819965;4,16333634234434E-16;1,93535541692819E-15;-0,215119988087378;-0,215119988087378
-6,39999999999955;0,116814692819966;4,44089209850063E-16;3,81031522627224E-15;-0,116549204850049;-0,116549204850049
-6,29999999999955;0,0168146928199675;9,26342336171615E-16;5,50938395917359E-14;-0,016813900483903;-0,0168139004839039
-6,19999999999955;0,0831853071800329;2,08166817117217E-16;2,50533533829019E-15;0,0830894028179416;0,0830894028179414
-6,09999999999955;0,183185307180033;1,66533453693773E-16;9,14202702465168E-16;0,182162504272534;0,182162504272534
-5,99999999999955;0,283185307180032;1,11022302462516E-16;3,9733766801763E-16;0,279415498199354;0,279415498199354
-5,89999999999955;0,383185307180032;1,11022302462516E-16;2,96949001919668E-16;0,37387666483065;0,373876664830649
-5,79999999999955;0,483185307180032;5,55111512312578E-17;1,19481039243629E-16;0,464602179414151;0,464602179414151
-5,69999999999956;0,583185307180031;0;0;0,550685542598009;0,550685542598009
-5,59999999999956;0,683185307180031;0;0;0,631266637872666;0,631266637872666
-5,49999999999956;0,783185307180031;1,11022302462516E-16;1,57357841130782E-16;0,705540325570707;0,705540325570707
-5,39999999999956;0,687611019614866;0;0;0,772764487556269;0,772764487556269
-5,29999999999956;0,587611019614867;1,11022302462516E-16;1,3339738746216E-16;0,832267442224147;0,832267442224147
-5,19999999999956;0,487611019614867;0;0;0,883454655720361;0,883454655720361
-5,09999999999956;0,387611019614867;0;0;0,9258146823279;0,9258146823279
-4,99999999999956;0,287611019614868;1,11022302462516E-16;1,15777966410854E-16;0,958924274663264;0,958924274663264
-4,89999999999956;0,187611019614869;1,11022302462516E-16;1,13005249348305E-16;0,982452612624415;0,982452612624415
-4,79999999999956;0,087611019614869;0;0;0,996164608835879;0,996164608835879
-4,69999999999956;0,0123889803851307;0;0;0,999923257564095;0,999923257564095
-4,59999999999956;0,11238898038513;0;0;0,993691003633415;0,993691003633415
-4,49999999999956;0,21238898038513;1,11022302462516E-16;1,13574303703001E-16;0,977530117665004;0,977530117665004
-4,39999999999956;0,31238898038513;1,11022302462516E-16;1,16668831971694E-16;0,951602073889381;0,951602073889381
-4,29999999999956;0,412388980385129;1,11022302462516E-16;1,21181434507861E-16;0,916165936749279;0,916165936749279
-4,19999999999956;0,512388980385129;1,11022302462516E-16;1,27381125057088E-16;0,871575772413373;0,871575772413373
-4,09999999999956;0,612388980385129;1,11022302462516E-16;1,35678122926025E-16;0,818277111064158;0,818277111064158
-3,99999999999956;0,712388980385129;1,11022302462516E-16;1,46699176008114E-16;0,756802495307641;0,756802495307641
-3,89999999999956;0,758407346409768;2,22044604925031E-16;3,22848982841185E-16;0,687766159183655;0,687766159183655
-3,79999999999956;0,658407346409768;1,11022302462516E-16;1,81451124690933E-16;0,611857890942372;0,611857890942372
-3,69999999999956;0,558407346409767;1,11022302462516E-16;2,09540825720623E-16;0,52983614090812;0,52983614090812
-3,59999999999956;0,458407346409767;1,66533453693773E-16;3,76329401764971E-16;0,442520443294458;0,442520443294458
-3,49999999999956;0,358407346409767;0;0;0,350783227689208;0,350783227689208
-3,39999999999956;0,258407346409767;3,33066907387547E-16;1,3033790053591E-15;0,255541102026406;0,255541102026407
-3,29999999999956;0,158407346409767;1,11022302462516E-16;7,03805597140434E-16;0,157745694142814;0,157745694142814
-3,19999999999956;0,0584073464097667;1,94289029309402E-16;3,32834056146628E-15;0,0583741434271407;0,0583741434271405
-3,09999999999956;0,041592653590233;2,22044604925031E-16;5,34009301268154E-15;-0,0415806624337302;-0,04158066243373
-2,99999999999956;0,141592653590233;3,05311331771918E-16;2,16348720474459E-15;-0,141120008060303;-0,141120008060303
-2,89999999999956;0,241592653590233;0;0;-0,23924932921441;-0,23924932921441
-2,79999999999956;0,341592653590233;1,11022302462516E-16;3,31421581362529E-16;-0,33498815015632;-0,33498815015632
-2,69999999999956;0,441592653590233;1,11022302462516E-16;2,5977428418406E-16;-0,427379880234228;-0,427379880234228
-2,59999999999956;0,541592653590233;2,22044604925031E-16;4,30735235757569E-16;-0,515501371821842;-0,515501371821841
-2,49999999999956;0,641592653590234;1,11022302462516E-16;1,85509557222041E-16;-0,598472144104309;-0,598472144104309
-2,39999999999956;0,741592653590234;0;0;-0,675463180551476;-0,675463180551476
-2,29999999999956;0,729203673204663;0;0;-0,745705212177014;-0,745705212177014
-2,19999999999956;0,629203673204663;0;0;-0,80849640381985;-0,80849640381985
-2,09999999999956;0,529203673204663;0;0;-0,863209366649096;-0,863209366649096
-1,99999999999956;0,429203673204663;1,11022302462516E-16;1,22096796039627E-16;-0,909297426825865;-0,909297426825865
-1,89999999999956;0,329203673204662;0;0;-0,946300087687557;-0,946300087687557
-1,79999999999956;0,229203673204662;0;0;-0,973847630878295;-0,973847630878295
-1,69999999999956;0,129203673204662;0;0;-0,991664810452525;-0,991664810452525
-1,59999999999956;0,0292036732046622;0;0;-0,999573603041518;-0,999573603041518
-1,49999999999956;0,070796326795338;0;0;-0,997494986604023;-0,997494986604023
-1,39999999999956;0,170796326795338;1,11022302462516E-16;1,12661558559486E-16;-0,985449729988385;-0,985449729988385
-1,29999999999956;0,270796326795338;0;0;-0,963558185417075;-0,963558185417075
-1,19999999999956;0,370796326795338;0;0;-0,932039085967066;-0,932039085967066
-1,09999999999956;0,470796326795338;1,11022302462516E-16;1,24575163354673E-16;-0,891207360061235;-0,891207360061235
-0,999999999999558;0,570796326795338;0;0;-0,841470984807658;-0,841470984807658
-0,899999999999558;0,670796326795338;0;0;-0,783326909627209;-0,783326909627209
-0,799999999999558;0,770796326795338;0;0;-0,717356090899215;-0,717356090899215
-0,699999999999558;0,699999999999558;0;0;-0,644217687237353;-0,644217687237353
-0,599999999999558;0,599999999999558;0;0;-0,564642473394671;-0,564642473394671
-0,499999999999558;0,499999999999558;0;0;-0,479425538603815;-0,479425538603815
-0,399999999999558;0,399999999999558;5,55111512312578E-17;1,42548886891717E-16;-0,389418342308244;-0,389418342308244
-0,299999999999558;0,299999999999558;0;0;-0,295520206660918;-0,295520206660918
-0,199999999999558;0,199999999999558;0;0;-0,198669330794628;-0,198669330794628
-0,0999999999995584;0,0999999999995584;0;0;-0,0998334166463887;-0,0998334166463887
4,41618963620272E-13;4,41618963620272E-13;0;0;4,41618963620272E-13;4,41618963620272E-13
0,100000000000442;0,100000000000442;0;0;0,0998334166472676;0,0998334166472676
0,200000000000442;0,200000000000442;2,77555756156289E-17;1,39707399750593E-16;0,198669330795494;0,198669330795494
0,300000000000442;0,300000000000442;0;0;0,295520206661761;0,295520206661761
0,400000000000442;0,400000000000442;0;0;0,389418342309057;0,389418342309057
0,500000000000442;0,500000000000442;0;0;0,479425538604591;0,479425538604591
0,600000000000442;0,600000000000442;0;0;0,5646424733954;0,5646424733954
0,700000000000442;0,700000000000442;0;0;0,644217687238029;0,644217687238029
0,800000000000442;0,770796326794455;0;0;0,71735609089983;0,71735609089983
0,900000000000442;0,670796326794455;0;0;0,783326909627758;0,783326909627758
1,00000000000044;0,570796326794455;0;0;0,841470984808135;0,841470984808135
1,10000000000044;0,470796326794455;1,11022302462516E-16;1,24575163354617E-16;0,891207360061636;0,891207360061636
1,20000000000044;0,370796326794455;0;0;0,932039085967386;0,932039085967386
1,30000000000044;0,270796326794455;0;0;0,963558185417311;0,963558185417311
1,40000000000044;0,170796326794455;0;0;0,985449729988535;0,985449729988535
1,50000000000044;0,0707963267944545;0;0;0,997494986604086;0,997494986604086
1,60000000000044;0,0292036732055457;0;0;0,999573603041492;0,999573603041492
1,70000000000044;0,129203673205546;0;0;0,991664810452412;0,991664810452412
1,80000000000044;0,229203673205546;0;0;0,973847630878095;0,973847630878095
1,90000000000044;0,329203673205546;0;0;0,946300087687271;0,946300087687271
2,00000000000044;0,429203673205546;0;0;0,909297426825498;0,909297426825498
2,10000000000044;0,529203673205546;0;0;0,86320936664865;0,86320936664865
2,20000000000044;0,629203673205546;1,11022302462516E-16;1,37319475928461E-16;0,80849640381933;0,80849640381933
2,30000000000044;0,729203673205546;1,11022302462516E-16;1,48882293766574E-16;0,745705212176425;0,745705212176425
2,40000000000044;0,74159265358935;2,22044604925031E-16;3,28729398312961E-16;0,675463180550825;0,675463180550824
2,50000000000044;0,64159265358935;1,11022302462516E-16;1,8550955722226E-16;0,598472144103602;0,598472144103602
2,60000000000044;0,54159265358935;0;0;0,515501371821085;0,515501371821085
2,70000000000044;0,44159265358935;5,55111512312578E-17;1,29887142092272E-16;0,427379880233429;0,42737988023343
2,80000000000044;0,34159265358935;2,77555756156289E-16;8,28553953408381E-16;0,334988150155488;0,334988150155487
2,90000000000044;0,24159265358935;1,94289029309402E-16;8,12077634441272E-16;0,239249329213552;0,239249329213552
3,00000000000044;0,14159265358935;1,11022302462516E-16;7,86722619911997E-16;0,141120008059428;0,141120008059428
3,10000000000044;0,0415926535893499;5,55111512312578E-17;1,33502325319872E-15;0,0415806624328477;0,0415806624328476
3,20000000000044;0,0584073464106505;3,40005801291454E-16;5,82459598247796E-15;-0,0583741434280225;-0,0583741434280229
3,30000000000044;0,15840734641065;8,32667268468867E-17;5,27854197852408E-16;-0,157745694143686;-0,157745694143686
3,40000000000044;0,258407346410651;1,66533453693773E-16;6,51689502677374E-16;-0,25554110202726;-0,25554110202726
3,50000000000044;0,35840734641065;1,66533453693773E-16;4,74747480916985E-16;-0,350783227690035;-0,350783227690035
3,60000000000044;0,458407346410651;5,55111512312578E-17;1,25443133921433E-16;-0,44252044329525;-0,44252044329525
3,70000000000044;0,558407346410651;2,22044604925031E-16;4,19081651440652E-16;-0,52983614090887;-0,52983614090887
3,80000000000044;0,658407346410651;1,11022302462516E-16;1,81451124690726E-16;-0,61185789094307;-0,61185789094307
3,90000000000044;0,758407346410651;1,11022302462516E-16;1,61424491420442E-16;-0,687766159184296;-0,687766159184296
4,00000000000044;0,712388980384246;1,11022302462516E-16;1,46699176008002E-16;-0,756802495308219;-0,756802495308218
4,10000000000044;0,612388980384246;1,11022302462516E-16;1,35678122925941E-16;-0,818277111064666;-0,818277111064666
4,20000000000044;0,512388980384247;1,11022302462516E-16;1,27381125057024E-16;-0,871575772413805;-0,871575772413805
4,30000000000044;0,412388980384247;0;0;-0,916165936749633;-0,916165936749633
4,40000000000044;0,312388980384247;0;0;-0,951602073889652;-0,951602073889652
4,50000000000044;0,212388980384248;0;0;-0,97753011766519;-0,97753011766519
4,60000000000044;0,112388980384248;0;0;-0,993691003633514;-0,993691003633514
4,70000000000044;0,0123889803842482;0;0;-0,999923257564106;-0,999923257564106
4,80000000000044;0,0876110196157514;0;0;-0,996164608835802;-0,996164608835802
4,90000000000044;0,187611019615751;0;0;-0,98245261262425;-0,98245261262425
5,00000000000044;0,287611019615751;1,11022302462516E-16;1,15777966410884E-16;-0,958924274663014;-0,958924274663013
5,10000000000044;0,38761101961575;0;0;-0,925814682327566;-0,925814682327566
5,20000000000044;0,48761101961575;1,11022302462516E-16;1,25668365369631E-16;-0,883454655719947;-0,883454655719947
5,30000000000044;0,58761101961575;1,11022302462516E-16;1,33397387462239E-16;-0,832267442223658;-0,832267442223657
5,40000000000044;0,687611019615749;1,11022302462516E-16;1,4366900168211E-16;-0,772764487555709;-0,772764487555709
5,50000000000044;0,783185307179147;1,11022302462516E-16;1,57357841130922E-16;-0,705540325570081;-0,705540325570081
5,60000000000044;0,683185307179148;3,33066907387547E-16;5,27616837966165E-16;-0,631266637871981;-0,631266637871981
5,70000000000044;0,583185307179148;2,22044604925031E-16;4,03214879907275E-16;-0,550685542597272;-0,550685542597272
5,80000000000044;0,483185307179148;3,33066907387547E-16;7,16886235462981E-16;-0,46460217941337;-0,464602179413369
5,90000000000044;0,383185307179149;3,88578058618805E-16;1,03932150672112E-15;-0,373876664829831;-0,37387666482983
6,00000000000044;0,283185307179149;3,88578058618805E-16;1,39068183806593E-15;-0,279415498198506;-0,279415498198506
6,10000000000044;0,183185307179149;4,71844785465692E-16;2,59024099033032E-15;-0,182162504271666;-0,182162504271666
6,20000000000044;0,0831853071791497;4,85722573273506E-16;5,84578245607235E-15;-0,0830894028170618;-0,0830894028170613
6,30000000000044;0,0168146928208492;1,90819582357449E-16;1,13489182673655E-14;0,0168139004847857;0,0168139004847856
6,40000000000044;0,116814692820849;1,80411241501588E-16;1,54794056066145E-15;0,116549204850926;0,116549204850926
6,50000000000044;0,216814692820849;1,38777878078145E-16;6,45118472306809E-16;0,215119988088241;0,21511998808824
6,60000000000043;0,316814692820848;5,55111512312578E-17;1,78182282458941E-16;0,311541363513791;0,311541363513791
6,70000000000043;0,416814692820848;1,11022302462516E-16;2,74230762583123E-16;0,404849920616995;0,404849920616995
6,80000000000043;0,516814692820848;5,55111512312578E-17;1,12344973280521E-16;0,494113351138986;0,494113351138986
6,90000000000043;0,616814692820847;1,11022302462516E-16;1,91934077318963E-16;0,578439764388554;0,578439764388554
7,00000000000043;0,716814692820847;1,11022302462516E-16;1,68987164546383E-16;0,656986598719116;0,656986598719116
7,10000000000043;0,75398163397405;1,11022302462516E-16;1,52300435754171E-16;0,728969040126173;0,728969040126173
