x;absoluteError;relativeError
-35,7999999999998;1,02140518265514E-14;3,47935381759084E-15
-35,6999999999998;4,44089209850063E-15;2,02763942856946E-15
-35,5999999999998;1,33226762955019E-15;7,77586630647302E-16
-35,4999999999998;2,22044604925031E-16;1,61323825935344E-16
-35,3999999999998;6,66133814775094E-16;5,94117118080603E-16
-35,2999999999998;9,99200722162641E-16;1,08887026229803E-15
-35,1999999999998;1,55431223447522E-15;2,07682748762031E-15
-35,0999999999998;1,88737914186277E-15;3,13098485648717E-15
-34,9999999999998;2,05391259555654E-15;4,33484336189699E-15
-34,8999999999998;2,27595720048157E-15;6,38362428722349E-15
-34,7999999999998;2,4980018054066E-15;1,00991518562887E-14
-34,6999999999998;2,80331313717852E-15;1,95417024107594E-14
-34,5999999999998;3,10168557504653E-15;7,29698780695685E-14
-34,4999999999998;3,46250805804971E-15;6,01310402057038E-14
-34,3999999999998;3,91353616180368E-15;2,4638995211145E-14
-34,2999999999998;1,49880108324396E-15;5,69092390257053E-15
-34,1999999999998;1,22124532708767E-15;3,26909246082869E-15
-34,0999999999998;8,88178419700125E-16;1,80391055560594E-15
-33,9999999999998;3,33066907387547E-16;5,34189994376891E-16
-33,8999999999998;0;0
-33,7999999999998;6,66133814775094E-16;7,0435143931667E-16
-33,6999999999998;1,55431223447522E-15;1,34485783337844E-15
-33,5999999999998;2,88657986402541E-15;2,03159816379003E-15
-33,4999999999998;5,77315972805081E-15;3,25415190751951E-15
-33,3999999999998;1,06581410364015E-14;4,67394633533088E-15
-33,2999999999998;2,17603712826531E-14;7,04915735267088E-15
-33,1999999999998;5,41788836017076E-14;1,17335678530498E-14
-33,0999999999998;2,18491891246231E-13;2,48565443468393E-14
-32,9999999999998;1,77777792487177E-11;2,36051886856325E-13
-32,8999999999998;4,65405491922866E-13;4,04627857161645E-14
-32,7999999999998;1,11910480882216E-13;2,11425328701087E-14
-32,6999999999998;1,68753899743024E-14;4,97566306290344E-15
-32,5999999999998;7,105427357601E-15;2,89353744495786E-15
-32,4999999999998;3,10862446895044E-15;1,64504050001709E-15
-32,3999999999998;8,88178419700125E-16;5,90478534358719E-16
-32,2999999999997;2,22044604925031E-16;1,82041379843965E-16
-32,1999999999997;6,66133814775094E-16;6,67901010802596E-16
-32,0999999999997;1,11022302462516E-15;1,36153365982652E-15
-31,9999999999997;1,4432899320127E-15;2,18347464536594E-15
-31,8999999999997;1,77635683940025E-15;3,37839270773173E-15
-31,7999999999997;2,05391259555654E-15;5,08213374776982E-15
-31,6999999999997;2,27595720048157E-15;7,79517989885795E-15
-31,5999999999997;2,55351295663786E-15;1,3715216100962E-14
-31,4999999999997;2,83106871279415E-15;3,35943721594668E-14
-31,3999999999997;3,17454396103756E-15;1,9930734243072E-13
-31,2999999999997;3,58046925441613E-15;3,07471932566862E-14
-31,1999999999997;4,08006961549745E-15;1,86010558418309E-14
-31,0999999999997;1,4432899320127E-15;4,41542302676063E-15
-30,9999999999997;1,22124532708767E-15;2,76490283241771E-15
-30,8999999999997;8,88178419700125E-16;1,5659950614903E-15
-30,7999999999997;4,44089209850063E-16;6,27442065916127E-16
-30,6999999999997;2,22044604925031E-16;2,55256970394241E-16
-30,5999999999997;6,66133814775094E-16;6,26654816545606E-16
-30,4999999999997;1,99840144432528E-15;1,53460665801624E-15
-30,3999999999997;3,77475828372553E-15;2,33969207173238E-15
-30,2999999999997;7,54951656745106E-15;3,6922827889084E-15
-30,1999999999997;1,46549439250521E-14;5,43049258695193E-15
-30,0999999999997;3,37507799486048E-14;8,79328373353226E-15
-29,9999999999997;1,04805053524615E-13;1,63621599425327E-14
-29,8999999999997;9,52127265918534E-13;5,22955164565249E-14
-29,7999999999997;1,57740487338742E-12;7,12369819813112E-14
-29,6999999999997;1,70530256582424E-13;2,49243298835361E-14
-29,5999999999997;6,61692922676593E-14;1,65529778913041E-14
-29,4999999999997;1,11022302462516E-14;3,99146908767723E-15
-29,3999999999997;4,88498130835069E-15;2,3304438147427E-15
-29,2999999999997;2,22044604925031E-15;1,3465334862029E-15
-29,1999999999997;6,66133814775094E-16;5,0129806000612E-16
-29,0999999999997;4,44089209850063E-16;4,09690647067735E-16
-28,9999999999997;7,7715611723761E-16;8,76021401368418E-16
-28,8999999999997;1,22124532708767E-15;1,6903101292808E-15
-28,7999999999997;1,4432899320127E-15;2,48795896331178E-15
-28,6999999999997;1,77635683940025E-15;3,91797942377238E-15
-28,5999999999997;2,05391259555654E-15;6,08224886445472E-15
-28,4999999999997;2,3037127760972E-15;1,00346197841947E-14
-28,3999999999997;2,58126853225349E-15;2,04324481272117E-14
-28,2999999999997;2,89698820488127E-15;1,1284729859857E-13
-28,1999999999997;3,27515792264421E-15;4,39789134423075E-14
-28,0999999999997;3,71924713249427E-15;2,11174769414141E-14
-27,9999999999997;1,72084568816899E-15;6,11465766308164E-15
-27,8999999999997;1,49880108324396E-15;3,81512704483384E-15
-27,7999999999997;1,11022302462516E-15;2,16236445651021E-15
-27,6999999999997;7,7715611723761E-16;1,20098295323321E-15
-27,5999999999997;3,33066907387547E-16;4,1668123022342E-16
-27,4999999999997;2,22044604925031E-16;2,27013310683748E-16
-27,3999999999997;1,33226762955019E-15;1,11412085863406E-15
-27,2999999999997;2,66453525910038E-15;1,80910231024908E-15
-27,1999999999997;5,10702591327572E-15;2,76656788577861E-15
-27,0999999999997;1,02140518265514E-14;4,27590362093197E-15
-26,9999999999997;2,22044604925031E-14;6,78267242429615E-15
-26,8999999999997;5,86197757002083E-14;1,16670787641381E-14
-26,7999999999997;2,78888023785839E-13;2,69859740060859E-14
-26,6999999999997;2,34422259381972E-10;8,29285215491002E-13
-26,5999999999997;3,07309733216243E-13;3,1932285162654E-14
-26,4999999999997;8,97060203897126E-14;1,85149290033527E-14
-26,3999999999997;1,73194791841524E-14;5,4247479053671E-15
-26,2999999999997;8,43769498715119E-15;3,60263748466336E-15
-26,1999999999997;3,77475828372553E-15;2,07953219112934E-15
-26,0999999999997;1,55431223447522E-15;1,07145381328101E-15
-25,9999999999997;4,44089209850063E-16;3,76744747250751E-16
-25,8999999999997;1,11022302462516E-16;1,15124925692223E-16
-25,7999999999997;8,88178419700125E-16;1,12741322123008E-15
-25,6999999999997;1,22124532708767E-15;1,91685795977698E-15
-25,5999999999997;1,55431223447522E-15;3,08076121671813E-15
-25,4999999999997;1,72084568816899E-15;4,47306480494995E-15
-25,3999999999997;2,1094237467878E-15;7,70399226613822E-15
-25,2999999999996;2,33146835171283E-15;1,38090597526958E-14
-25,1999999999996;2,63677968348475E-15;3,91443732383397E-14
-25,0999999999996;1,87350135405495E-16;5,72010252049897E-15
-24,9999999999996;5,55111512312578E-16;4,15731632935758E-15
-24,8999999999996;9,43689570931383E-16;3,98119539824579E-15
-24,7999999999996;1,38777878078145E-15;4,0156729125252E-15
-24,6999999999996;1,94289029309402E-15;4,20590907916505E-15
-24,5999999999996;2,66453525910038E-15;4,51918521451525E-15
-24,4999999999996;3,5527136788005E-15;4,8446868350318E-15
-24,3999999999996;2,22044604925031E-16;2,46752884580223E-16
-24,2999999999996;4,44089209850063E-16;4,03912202005578E-16
-24,1999999999996;1,33226762955019E-15;9,87909940656035E-16
-24,0999999999996;3,5527136788005E-15;2,12022030987187E-15
-23,9999999999996;7,105427357601E-15;3,32823005683455E-15
-23,8999999999996;1,4210854715202E-14;4,99582757625121E-15
-23,7999999999996;3,46389583683049E-14;8,40536167882394E-15
-23,6999999999996;1,21680443498917E-13;1,69061482245753E-14
-23,5999999999996;9,59232693276135E-14;3,65213258684299E-15
-23,4999999999996;5,6843418860808E-14;3,52567069399269E-15
-23,3999999999996;2,30926389122033E-14;3,77277474090729E-15
-23,2999999999996;1,33226762955019E-14;3,57187826092944E-15
-23,1999999999996;1,06581410364015E-14;4,03543795763978E-15
-23,0999999999996;8,43769498715119E-15;4,20090409869776E-15
-22,9999999999996;7,32747196252603E-15;4,61383228050376E-15
-22,8999999999996;1,11022302462516E-15;8,65114668582027E-16
-22,7999999999996;0;0
-22,6999999999996;3,33066907387547E-16;3,88401043200736E-16
-22,5999999999996;7,7715611723761E-16;1,11466481574795E-15
-22,4999999999996;1,33226762955019E-15;2,3882109448982E-15
-22,3999999999996;1,49880108324396E-15;3,4593065436809E-15
-22,2999999999996;1,77635683940025E-15;5,56744268914301E-15
-22,1999999999996;2,08166817117217E-15;9,82187738306881E-15
-22,0999999999996;4,57966997657877E-16;4,19063697984399E-15
-21,9999999999996;9,71445146547012E-17;1,09747276895525E-14
-21,8999999999996;2,63677968348475E-16;2,88482124386241E-15
-21,7999999999996;6,38378239159465E-16;3,29892210719017E-15
-21,6999999999996;1,0547118733939E-15;3,51964740548378E-15
-21,5999999999996;1,49880108324396E-15;3,634354126741E-15
-21,4999999999996;2,22044604925031E-15;4,15141865883343E-15
-21,3999999999996;2,99760216648792E-15;4,4658983937188E-15
-21,2999999999996;5,55111512312578E-16;6,71017020757563E-16
-21,1999999999996;2,22044604925031E-16;2,1950548213702E-16
-21,0999999999996;6,66133814775094E-16;5,38288710806506E-16
-20,9999999999996;1,77635683940025E-15;1,16291885540937E-15
-20,8999999999996;4,66293670342566E-15;2,42548810536427E-15
-20,7999999999996;9,76996261670138E-15;3,89825744855978E-15
-20,6999999999996;2,22044604925031E-14;6,37652129958247E-15
-20,5999999999996;6,21724893790088E-14;1,12908747270893E-14
-20,4999999999996;6,3948846218409E-14;5,10417962791493E-15
-20,3999999999996;1,4210854715202E-13;2,89262784205684E-15
-20,2999999999996;1,95399252334028E-14;2,36309450997303E-15
-20,1999999999996;1,4210854715202E-14;3,18307959062269E-15
-20,0999999999996;1,02140518265514E-14;3,38882202445945E-15
-19,9999999999996;8,43769498715119E-15;3,77160839006368E-15
-19,8999999999996;6,88338275267597E-15;3,94438240606296E-15
-19,7999999999996;5,99520433297585E-15;4,28321928605443E-15
-19,6999999999996;4,44089209850063E-16;3,89773239104849E-16
-19,5999999999996;1,11022302462516E-16;1,19068181847575E-16
-19,4999999999996;4,44089209850063E-16;5,83632653776362E-16
-19,3999999999996;8,88178419700125E-16;1,44721314174689E-15
-19,2999999999996;1,27675647831893E-15;2,64009277218798E-15
-19,1999999999996;1,55431223447522E-15;4,25219398631749E-15
-19,0999999999996;1,83186799063151E-15;7,16090901687961E-15
-18,9999999999996;2,1094237467878E-15;1,39153711552146E-14
-18,8999999999996;3,7470027081099E-16;7,42173128948861E-15
-18,7999999999996;2,08166817117217E-17;4,19720546271062E-16
-18,6999999999996;3,60822483003176E-16;2,39461126223074E-15
-18,5999999999996;7,21644966006352E-16;2,83143547601175E-15
-18,4999999999996;1,16573417585641E-15;3,19795112086282E-15
-18,3999999999996;1,72084568816899E-15;3,5664642542339E-15
-18,2999999999996;2,44249065417534E-15;3,9877764797107E-15
-18,1999999999995;3,33066907387547E-15;4,38532177230534E-15
-18,0999999999995;7,7715611723761E-16;8,34962830706645E-16
-17,9999999999995;0;0
-17,8999999999995;8,88178419700125E-16;6,3574324921943E-16
-17,7999999999995;2,88657986402541E-15;1,65750315455471E-15
-17,6999999999995;6,21724893790088E-15;2,78570769175065E-15
-17,5999999999995;1,37667655053519E-14;4,58111971274869E-15
-17,4999999999995;3,64153152077051E-14;8,19061339561243E-15
