x;absoluteError;relativeError
-23,9999999999996;1,16573417585641E-15;2,74821279623391E-15
-23,8999999999996;1,49880108324396E-15;4,51918585932632E-15
-23,7999999999996;1,88737914186277E-15;8,00371045779383E-15
-23,6999999999996;2,27595720048157E-15;1,65383459075128E-14
-23,5999999999996;1,31838984174237E-16;3,46526004517592E-15
-23,4999999999996;2,15105711021124E-16;3,47475469608796E-15
-23,3999999999996;5,82867087928207E-16;3,61494943433384E-15
-23,2999999999996;8,88178419700125E-16;3,42979532648817E-15
-23,1999999999996;1,22124532708767E-15;3,44893175159225E-15
-23,0999999999996;1,49880108324396E-15;3,36287796842777E-15
-22,9999999999996;1,77635683940025E-15;3,33379646458039E-15
-22,8999999999996;3,33066907387547E-16;5,41878700057905E-16
-22,7999999999996;0;0
-22,6999999999996;1,11022302462516E-16;1,46253236450922E-16
-22,5999999999996;3,33066907387547E-16;4,06027905812429E-16
-22,4999999999996;4,44089209850063E-16;5,08515802460882E-16
-22,3999999999996;4,44089209850063E-16;4,83979765636915E-16
-22,2999999999996;4,44089209850063E-16;4,66145673463498E-16
-22,1999999999996;4,44089209850063E-16;4,53953760615847E-16
-22,0999999999996;1,11022302462516E-16;1,11683296599151E-16
-21,9999999999996;0;0
-21,8999999999996;0;0
-21,7999999999996;1,11022302462516E-16;1,13081900571112E-16
-21,6999999999996;3,33066907387547E-16;3,47699926272734E-16
-21,5999999999996;4,44089209850063E-16;4,80370760796229E-16
-21,4999999999996;7,7715611723761E-16;8,81337500641677E-16
-21,3999999999996;1,11022302462516E-15;1,33713301473526E-15
-21,2999999999996;2,22044604925031E-16;2,88177101136861E-16
-21,1999999999996;1,11022302462516E-16;1,57919956615767E-16
-21,0999999999996;1,11022302462516E-16;1,76641099497338E-16
-20,9999999999996;4,44089209850063E-16;8,10782337369577E-16
-20,8999999999996;8,32667268468867E-16;1,80439295078386E-15
-20,7999999999996;1,22124532708767E-15;3,29537863189682E-15
-20,6999999999996;1,60982338570648E-15;5,83233204907048E-15
-20,5999999999996;1,99840144432528E-15;1,11840599728734E-14
-20,4999999999996;4,02455846426619E-16;5,05829313836316E-15
-20,3999999999996;5,89805981832114E-17;2,89818938806203E-15
-20,2999999999996;3,05311331771918E-16;2,54294904144218E-15
-20,1999999999996;6,38378239159465E-16;2,9206588415906E-15
-20,0999999999996;9,43689570931383E-16;2,99678263190453E-15
-19,9999999999996;1,22124532708767E-15;2,99264643405219E-15
-19,8999999999996;1,4432899320127E-15;2,90291868130608E-15
-19,7999999999996;1,66533453693773E-15;2,86473774610117E-15
-19,6999999999996;3,33066907387547E-16;5,04915005514023E-16
-19,5999999999996;0;0
-19,4999999999996;2,22044604925031E-16;2,79015365816593E-16
-19,3999999999996;3,33066907387547E-16;3,90789519113437E-16
-19,2999999999996;4,44089209850063E-16;4,93293316666355E-16
-19,1999999999996;4,44089209850063E-16;4,72827501460975E-16
-19,0999999999996;4,44089209850063E-16;4,58389845667549E-16
-18,9999999999996;3,33066907387547E-16;3,36872005309721E-16
-18,8999999999996;0;0
-18,7999999999996;0;0
-18,6999999999996;0;0
-18,5999999999996;1,11022302462516E-16;1,14571475526063E-16
-18,4999999999996;3,33066907387547E-16;3,54505675798353E-16
-18,3999999999996;5,55111512312578E-16;6,1635215631437E-16
-18,2999999999996;8,88178419700125E-16;1,0415380772871E-15
-18,1999999999995;1,33226762955019E-15;1,67296226137437E-15
-18,0999999999995;3,33066907387547E-16;4,55014721324837E-16
-17,9999999999995;0;0
-17,8999999999995;2,22044604925031E-16;3,81490933049823E-16
-17,7999999999995;6,10622663543836E-16;1,22625777151687E-15
-17,6999999999995;9,43689570931383E-16;2,30791471699811E-15
-17,5999999999995;1,33226762955019E-15;4,21945837026224E-15
-17,4999999999995;1,72084568816899E-15;7,84198859217932E-15
-17,3999999999995;6,80011602582908E-16;5,62255136268184E-15
-17,2999999999995;3,33066907387547E-16;1,56819961210503E-14
-17,1999999999995;2,77555756156289E-17;3,52773417210002E-16
-17,0999999999995;3,60822483003176E-16;2,02926926462827E-15
-16,9999999999995;7,21644966006352E-16;2,62260579885047E-15
-16,8999999999995;9,99200722162641E-16;2,70223493958693E-15
-16,7999999999995;1,27675647831893E-15;2,77146911796378E-15
-16,6999999999995;1,4432899320127E-15;2,6386233471856E-15
-16,5999999999995;5,55111512312578E-16;8,84177642838777E-16
-16,4999999999995;2,22044604925031E-16;3,16124053415566E-16
-16,3999999999995;0;0
-16,2999999999995;2,22044604925031E-16;2,67586229743426E-16
-16,1999999999995;3,33066907387547E-16;3,77895737647285E-16
-16,0999999999995;4,44089209850063E-16;4,80546962314109E-16
-15,9999999999995;1,11022302462516E-16;1,15930875998856E-16
-15,8999999999995;2,22044604925031E-16;2,26202767433472E-16
-15,7999999999995;1,11022302462516E-16;1,11494189480749E-16
-15,6999999999995;0;0
-15,5999999999995;1,11022302462516E-16;1,11672501623635E-16
-15,4999999999995;2,22044604925031E-16;2,26934252228361E-16
-15,3999999999995;1,11022302462516E-16;1,1650344995552E-16
-15,2999999999995;3,33066907387547E-16;3,62845341385427E-16
-15,1999999999995;2,22044604925031E-16;2,5413208922424E-16
-15,0999999999995;4,44089209850063E-16;5,41035727658188E-16
-14,9999999999995;4,44089209850063E-16;5,84567955252926E-16
-14,8999999999995;5,55111512312578E-16;8,03377513310486E-16
-14,7999999999995;5,55111512312578E-16;9,02103311012016E-16
-14,6999999999995;5,55111512312578E-16;1,04034436963474E-15
-14,5999999999995;6,66133814775094E-16;1,49195152532194E-15
-14,4999999999995;5,55111512312578E-16;1,56402805966419E-15
-14,3999999999995;7,7715611723761E-16;2,99116321004979E-15
-14,2999999999995;5,27355936696949E-16;3,25298565682886E-15
-14,1999999999995;1,9151347174784E-15;3,04997956467649E-14
-14,0999999999995;4,85722573273506E-16;1,30716815599378E-14
-13,9999999999995;1,83186799063151E-15;1,33969961846152E-14
-13,8999999999995;4,16333634234434E-16;1,77201087798691E-15
-13,7999999999995;1,72084568816899E-15;5,20183886176886E-15
-13,6999999999995;3,88578058618805E-16;9,17811577742818E-16
-13,5999999999995;1,55431223447522E-15;3,03752219524905E-15
-13,4999999999995;2,22044604925031E-16;3,73233976593661E-16
-13,3999999999995;1,22124532708767E-15;1,81680733849725E-15
-13,2999999999995;2,22044604925031E-16;2,98949649606038E-16
-13,1999999999995;8,88178419700125E-16;1,10211701235537E-15
-13,0999999999995;0;0
-12,9999999999995;6,66133814775094E-16;7,34074800188719E-16
-12,8999999999995;0;0
-12,7999999999995;3,33066907387547E-16;3,42368172213407E-16
-12,6999999999995;0;0
-12,5999999999995;0;0
-12,4999999999995;0;0
-12,3999999999995;0;0
-12,2999999999995;0;0
-12,1999999999995;0;0
-12,0999999999995;0;0
-11,9999999999995;1,11022302462516E-16;1,31565777838276E-16
-11,8999999999995;1,11022302462516E-16;1,41237117097014E-16
-11,7999999999995;1,11022302462516E-16;1,54105076742351E-16
-11,6999999999995;1,11022302462516E-16;1,71437507959592E-16
-11,5999999999995;8,88178419700125E-16;1,56289746139368E-15
-11,4999999999995;9,99200722162641E-16;2,06743406529155E-15
-11,3999999999995;9,43689570931383E-16;2,39825025594896E-15
-11,2999999999995;9,99200722162641E-16;3,33349873342549E-15
-11,1999999999995;9,71445146547012E-16;4,78532941662185E-15
-11,0999999999995;9,71445146547012E-16;9,31966783234132E-15
-10,9999999999995;9,4542429440736E-16;2,13621511693479E-13
-10,8999999999995;9,15933995315754E-16;9,59808261028113E-15
-10,7999999999995;8,88178419700125E-16;4,57046697494393E-15
-10,6999999999995;8,32667268468867E-16;2,85855786916374E-15
-10,5999999999995;7,7715611723761E-16;2,01681571110331E-15
-10,4999999999995;7,21644966006352E-16;1,51753717434079E-15
-10,3999999999995;6,66133814775094E-16;1,18743762584292E-15
-10,2999999999995;5,55111512312578E-16;8,66243177669847E-16
-10,1999999999995;4,44089209850063E-16;6,21742356768055E-16
-10,0999999999995;4,44089209850063E-16;5,68930711156642E-16
-9,99999999999954;3,33066907387547E-16;3,96946977516979E-16
-9,89999999999954;2,22044604925031E-16;2,49715265687683E-16
-9,79999999999954;2,22044604925031E-16;2,3864825358241E-16
-9,69999999999954;2,22044604925031E-16;2,30728084096257E-16
-9,59999999999954;0;0
-9,49999999999954;0;0
-9,39999999999954;0;0
-9,29999999999954;0;0
-9,19999999999954;1,11022302462516E-16;1,13887294356618E-16
-9,09999999999954;1,11022302462516E-16;1,17146535662879E-16
-8,99999999999954;1,11022302462516E-16;1,21851185397891E-16
-8,89999999999954;2,22044604925031E-16;2,56569876697988E-16
-8,79999999999954;2,22044604925031E-16;2,73759730481695E-16
-8,69999999999954;2,22044604925031E-16;2,96594670170378E-16
-8,59999999999954;1,11022302462516E-16;1,63575988216278E-16
-8,49999999999955;2,22044604925031E-16;3,68837566059577E-16
-8,39999999999955;1,11022302462516E-16;2,13796896162595E-16
-8,29999999999955;1,11022302462516E-16;2,57367319913016E-16
-8,19999999999955;5,55111512312578E-17;1,63674939142251E-16
-8,09999999999955;5,55111512312578E-17;2,27930543106279E-16
-7,99999999999955;2,77555756156289E-17;1,9075992554217E-16
-7,89999999999955;6,93889390390723E-18;1,5083854946937E-16
-7,79999999999955;1,38777878078145E-17;2,57208407662846E-16
-7,69999999999955;5,55111512312578E-17;3,61933581729798E-16
-7,59999999999955;5,55111512312578E-17;2,20931250535941E-16
-7,49999999999955;5,55111512312578E-17;1,60142802464259E-16
-7,39999999999955;1,11022302462516E-16;2,53159227024546E-16
-7,29999999999955;1,11022302462516E-16;2,11037915125362E-16
-7,19999999999955;1,11022302462516E-16;1,82497020735153E-16
-7,09999999999955;2,22044604925031E-16;3,24367374511898E-16
-6,99999999999955;2,22044604925031E-16;2,94527047300527E-16
-6,89999999999955;2,22044604925031E-16;2,7220518884467E-16
-6,79999999999955;1,11022302462516E-16;1,27700279440437E-16
-6,69999999999955;2,22044604925031E-16;2,42835408060083E-16
-6,59999999999955;1,11022302462516E-16;1,16836975917307E-16
-6,49999999999955;1,11022302462516E-16;1,13683912777146E-16
-6,39999999999955;1,11022302462516E-16;1,11784120324062E-16
-6,29999999999955;0;0
-6,19999999999955;0;0
-6,09999999999955;0;0
-5,99999999999955;1,11022302462516E-16;1,15627721463701E-16
-5,89999999999955;1,11022302462516E-16;1,19703379380448E-16
-5,79999999999955;0;0
-5,69999999999956;0;0
-5,59999999999956;0;0
-5,49999999999956;0;0
-5,39999999999956;1,11022302462516E-16;1,74922874780479E-16
-5,29999999999956;1,11022302462516E-16;2,00265948867283E-16
-5,19999999999956;1,66533453693773E-16;3,5544829863086E-16
-5,09999999999956;1,11022302462516E-16;2,9372709002853E-16
-4,99999999999956;4,9960036108132E-16;1,76125118780358E-15
-4,89999999999956;4,9960036108132E-16;2,67864465305544E-15
-4,79999999999956;4,71844785465692E-16;5,39257448396072E-15
-4,69999999999956;4,45823933326039E-16;3,59864431417972E-14
-4,59999999999956;4,16333634234434E-16;3,71220912814475E-15
-4,49999999999956;4,16333634234434E-16;1,975056596753E-15
-4,39999999999956;3,33066907387547E-16;1,08373343668212E-15
-4,29999999999956;3,33066907387547E-16;8,31006974537244E-16
-4,19999999999956;2,77555756156289E-16;5,66138969451098E-16
-4,09999999999956;2,22044604925031E-16;3,86282802350235E-16
-3,99999999999956;0;0
-3,89999999999956;3,33066907387547E-16;4,58812626825299E-16
-3,79999999999956;0;0
-3,69999999999956;1,11022302462516E-16;1,30907084437411E-16
-3,59999999999956;1,11022302462516E-16;1,2380402619062E-16
-3,49999999999956;0;0
-3,39999999999956;0;0
-3,29999999999956;0;0
-3,19999999999956;0;0
-3,09999999999956;0;0
-2,99999999999956;0;0
-2,89999999999956;0;0
-2,79999999999956;1,11022302462516E-16;1,17830259027551E-16
