x;absoluteError;relativeError
-28,7999999999997;8,88178419700125E-16;1,77002263279457E-15
-28,6999999999997;9,99200722162641E-16;2,41979670283817E-15
-28,5999999999997;1,0547118733939E-15;3,2965931082301E-15
-28,4999999999997;1,08246744900953E-15;4,83772140048534E-15
-28,3999999999997;1,08246744900953E-15;8,63655037857569E-15
-28,2999999999997;1,0998146837693E-15;4,28555442892492E-14
-28,1999999999997;1,09634523681734E-15;1,47625214955106E-14
-28,0999999999997;1,08246744900953E-15;6,24072642667984E-15
-27,9999999999997;1,0547118733939E-15;3,89327920964949E-15
-27,8999999999997;1,0547118733939E-15;2,88446414681194E-15
-27,7999999999997;9,99200722162641E-16;2,18765086744232E-15
-27,6999999999997;9,99200722162641E-16;1,83921493037635E-15
-27,5999999999997;8,88178419700125E-16;1,4225031144157E-15
-27,4999999999997;7,7715611723761E-16;1,11142966943387E-15
-27,3999999999997;6,66133814775094E-16;8,68360858801048E-16
-27,2999999999997;6,66133814775094E-16;8,05163000420476E-16
-27,1999999999997;4,44089209850063E-16;5,0506404576556E-16
-27,0999999999997;4,44089209850063E-16;4,81432578831409E-16
-26,9999999999997;3,33066907387547E-16;3,48259400404568E-16
-26,8999999999997;2,22044604925031E-16;2,26399801823237E-16
-26,7999999999997;1,11022302462516E-16;1,11540844145018E-16
-26,6999999999997;0;0
-26,5999999999997;1,11022302462516E-16;1,11620053086566E-16
-26,4999999999997;2,22044604925031E-16;2,26724737881569E-16
-26,3999999999997;3,33066907387547E-16;3,49022435024663E-16
-26,2999999999997;3,33066907387547E-16;3,62156141688098E-16
-26,1999999999997;4,44089209850063E-16;5,07019982605433E-16
-26,0999999999997;5,55111512312578E-16;6,74224781242918E-16
-25,9999999999997;6,66133814775094E-16;8,73551154480458E-16
-25,8999999999997;6,66133814775094E-16;9,59619302510039E-16
-25,7999999999997;7,7715611723761E-16;1,25583732248302E-15
-25,6999999999997;7,7715611723761E-16;1,44635033637048E-15
-25,5999999999997;8,88178419700125E-16;1,97179923610021E-15
-25,4999999999997;9,43689570931383E-16;2,6282345483987E-15
-25,3999999999997;9,43689570931383E-16;3,57338352301471E-15
-25,2999999999996;9,43689570931383E-16;5,66848600962882E-15
-25,1999999999996;9,71445146547012E-16;1,44542926176591E-14
-25,0999999999996;9,78384040450919E-16;2,98876646747283E-14
-24,9999999999996;9,71445146547012E-16;7,33987382733355E-15
-24,8999999999996;9,43689570931383E-16;4,09151155507328E-15
-24,7999999999996;8,88178419700125E-16;2,71917607359365E-15
-24,6999999999996;8,88178419700125E-16;2,11793323044043E-15
-24,5999999999996;8,88178419700125E-16;1,74873869308019E-15
-24,4999999999996;7,7715611723761E-16;1,314189940922E-15
-24,3999999999996;6,66133814775094E-16;9,958499553772E-16
-24,2999999999996;6,66133814775094E-16;9,00450253915817E-16
-24,1999999999996;6,66133814775094E-16;8,29292331990699E-16
-24,0999999999996;4,44089209850063E-16;5,17160345147079E-16
-23,9999999999996;4,44089209850063E-16;4,90392911846913E-16
-23,8999999999996;3,33066907387547E-16;3,53048955115122E-16
-23,7999999999996;2,22044604925031E-16;2,28488330988271E-16
-23,6999999999996;1,11022302462516E-16;1,12088768710065E-16
-23,5999999999996;0;0
-23,4999999999996;1,11022302462516E-16;1,11235649325618E-16
-23,3999999999996;1,11022302462516E-16;1,1249422663266E-16
-23,2999999999996;2,22044604925031E-16;2,2988645626436E-16
-23,1999999999996;3,33066907387547E-16;3,5614133466315E-16
-23,0999999999996;3,33066907387547E-16;3,72063904564279E-16
-22,9999999999996;4,44089209850063E-16;5,24791422729913E-16
-22,8999999999996;4,44089209850063E-16;5,6299464355585E-16
-22,7999999999996;6,66133814775094E-16;9,20716852762651E-16
-22,6999999999996;6,66133814775094E-16;1,02330627899202E-15
-22,5999999999996;6,66133814775094E-16;1,16472098921293E-15
-22,4999999999996;7,21644966006352E-16;1,48128637182216E-15
-22,3999999999996;7,7715611723761E-16;1,9548358889915E-15
-22,2999999999996;8,32667268468867E-16;2,73935597873338E-15
