"                      Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  21299;2|3 ;    10,11 ;    9,966;   0,1429;  0,01434
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  21499;2|3 ;    10,12 ;    9,976;   0,1461;  0,01464
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  21699;2|3 ;    10,13 ;    9,985;   0,1492;  0,01495
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  21899;2|3 ;    10,15 ;    9,994;   0,1524;  0,01525
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  22099;2|3 ;    10,16 ;       10;   0,1557;  0,01556
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  22299;2|3 ;    10,17 ;    10,01;   0,1589;  0,01587
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  22499;2|3 ;    10,18 ;    10,02;   0,1622;  0,01618
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  22699;2|3 ;     10,2 ;    10,03;   0,1655;   0,0165
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  22899;2|3 ;    10,21 ;    10,04;   0,1688;  0,01681
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  23099;2|3 ;    10,22 ;    10,05;   0,1721;  0,01713
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  23299;2|3 ;    10,23 ;    10,06;   0,1755;  0,01745
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  23499;2|3 ;    10,24 ;    10,06;   0,1789;  0,01778
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  23699;2|3 ;    10,26 ;    10,07;   0,1823;   0,0181
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  23899;2|3 ;    10,27 ;    10,08;   0,1858;  0,01843
