x;g_ginvx;absoluteError;relativeError
0,435000000000001;0,435000000000001;1,11022302462516E-16;2,55223683821875E-16
0,436000000000001;0,436000000000001;1,11022302462516E-16;2,54638308400265E-16
0,437000000000001;0,437000000000001;5,55111512312578E-17;1,27027806021185E-16
0,438000000000001;0,438000000000001;5,55111512312578E-17;1,26737788199219E-16
0,439000000000001;0,439000000000001;0;0
0,440000000000001;0,440000000000001;0;0
0,441000000000001;0,441000000000001;5,55111512312578E-17;1,25875626374734E-16
0,442000000000001;0,442000000000001;5,55111512312578E-17;1,25590839889723E-16
0,443000000000001;0,443000000000001;0;0
0,444000000000001;0,444000000000001;5,55111512312578E-17;1,25025115385716E-16
0,445000000000001;0,445000000000001;0;0
0,446000000000001;0,446000000000001;0;0
0,447000000000001;0,447000000000001;0;0
0,448000000000001;0,448000000000001;5,55111512312578E-17;1,23908819712629E-16
0,449000000000001;0,449000000000001;5,55111512312578E-17;1,23632853521732E-16
0,450000000000001;0,450000000000001;5,55111512312578E-17;1,23358113847239E-16
0,451000000000001;0,451000000000001;5,55111512312578E-17;1,23084592530505E-16
0,452000000000001;0,452000000000001;0;0
0,453000000000001;0,453000000000001;0;0
0,454000000000001;0,454000000000001;5,55111512312578E-17;1,22271258218629E-16
0,455000000000001;0,455000000000001;5,55111512312578E-17;1,22002530178588E-16
0,456000000000001;0,456000000000001;1,11022302462516E-16;2,43469961540604E-16
0,457000000000001;0,457000000000001;5,55111512312578E-17;1,21468602256581E-16
0,458000000000001;0,458000000000001;5,55111512312578E-17;1,21203386967812E-16
0,459000000000001;0,459000000000001;0;0
0,460000000000001;0,460000000000001;0;0
0,461000000000001;0,461000000000001;5,55111512312578E-17;1,20414644753271E-16
0,462000000000001;0,462000000000001;1,11022302462516E-16;2,40308013988129E-16
0,463000000000001;0,463000000000001;5,55111512312578E-17;1,19894495099909E-16
0,464000000000001;0,464000000000001;0;0
0,465000000000001;0,465000000000001;1,11022302462516E-16;2,38757639704334E-16
0,466000000000001;0,466000000000001;5,55111512312578E-17;1,19122642127163E-16
0,467000000000001;0,467000000000001;1,11022302462516E-16;2,37735123046072E-16
0,468000000000001;0,468000000000001;5,55111512312578E-17;1,18613571006961E-16
0,469000000000001;0,469000000000001;5,55111512312578E-17;1,18360663606093E-16
0,470000000000001;0,470000000000001;1,11022302462516E-16;2,36217664813863E-16
0,471000000000001;0,471000000000001;0;0
0,472000000000001;0,472000000000001;5,55111512312578E-17;1,17608371252665E-16
0,473000000000001;0,473000000000001;1,11022302462516E-16;2,34719455523288E-16
0,474000000000001;0,474000000000001;5,55111512312578E-17;1,17112133399278E-16
0,475000000000001;0,475000000000001;5,55111512312578E-17;1,1686558153949E-16
0,476000000000001;0,476000000000001;5,55111512312578E-17;1,16620065611886E-16
0,477000000000001;0,477000000000001;0;0
0,478000000000001;0,478000000000001;0;0
0,479000000000001;0,479000000000001;5,55111512312578E-17;1,15889668541248E-16
0,480000000000001;0,480000000000001;0;0
0,481000000000001;0,481000000000001;0;0
0,482000000000001;0,482000000000001;5,55111512312578E-17;1,15168363550327E-16
0,483000000000001;0,483000000000001;0;0
0,484000000000001;0,484000000000001;5,55111512312578E-17;1,14692461221607E-16
0,485000000000001;0,485000000000001;5,55111512312578E-17;1,14455981920119E-16
0,486000000000001;0,486000000000001;5,55111512312578E-17;1,14220475784481E-16
0,487000000000001;0,487000000000001;1,11022302462516E-16;2,27971873639662E-16
0,488000000000001;0,488000000000001;5,55111512312578E-17;1,13752359080446E-16
0,489000000000001;0,489000000000001;0;0
0,490000000000001;0,490000000000001;5,55111512312578E-17;1,13288063737261E-16
0,491000000000001;0,491000000000001;5,55111512312578E-17;1,13057334483213E-16
0,492000000000001;0,492000000000001;5,55111512312578E-17;1,12827543152963E-16
0,493000000000001;0,493000000000001;0;0
0,494000000000001;0,494000000000001;0;0
0,495000000000001;0,495000000000001;1,11022302462516E-16;2,24287479722254E-16
0,496000000000001;0,496000000000001;5,55111512312578E-17;1,11917643611407E-16
0,497000000000001;0,497000000000001;5,55111512312578E-17;1,1169245720575E-16
0,498000000000001;0,498000000000001;5,55111512312578E-17;1,11468175163168E-16
0,499000000000001;0,499000000000001;1,11022302462516E-16;2,22489584093217E-16
