x;g_ginvx;absoluteError;relativeError
-79,7000000000012;-79,7000000000012;0;0
-79,6000000000012;-79,6000000000012;0;0
-79,5000000000012;-79,5000000000012;0;0
-79,4000000000012;-79,4000000000012;0;0
-79,3000000000012;-79,3000000000012;0;0
-79,2000000000012;-79,2000000000012;0;0
-79,1000000000012;-79,1000000000012;0;0
-79,0000000000012;-79,0000000000012;0;0
-78,9000000000012;-78,9000000000012;0;0
-78,8000000000012;-78,8000000000012;0;0
-78,7000000000012;-78,7000000000012;0;0
-78,6000000000012;-78,6000000000012;0;0
-78,5000000000012;-78,5000000000012;0;0
-78,4000000000012;-78,4000000000012;0;0
-78,3000000000012;-78,3000000000012;0;0
-78,2000000000012;-78,2000000000012;0;0
-78,1000000000012;-78,1000000000012;0;0
-78,0000000000013;-78,0000000000013;0;0
-77,9000000000013;-77,9000000000013;0;0
-77,8000000000013;-77,8000000000013;0;0
-77,7000000000013;-77,7000000000013;0;0
-77,6000000000013;-77,6000000000013;0;0
-77,5000000000013;-77,5000000000013;0;0
-77,4000000000013;-77,4000000000013;0;0
-77,3000000000013;-77,3000000000013;0;0
-77,2000000000013;-77,2000000000013;0;0
-77,1000000000013;-77,1000000000013;0;0
-77,0000000000013;-77,0000000000013;0;0
-76,9000000000013;-76,9000000000013;0;0
-76,8000000000013;-76,8000000000013;0;0
-76,7000000000013;-76,7000000000013;0;0
-76,6000000000013;-76,6000000000013;0;0
-76,5000000000013;-76,5000000000013;0;0
-76,4000000000013;-76,4000000000013;0;0
-76,3000000000013;-76,3000000000013;0;0
-76,2000000000014;-76,2000000000014;0;0
-76,1000000000014;-76,1000000000014;0;0
-76,0000000000014;-76,0000000000014;0;0
-75,9000000000014;-75,9000000000014;0;0
-75,8000000000014;-75,8000000000014;0;0
-75,7000000000014;-75,7000000000014;0;0
-75,6000000000014;-75,6000000000014;0;0
-75,5000000000014;-75,5000000000014;0;0
-75,4000000000014;-75,4000000000014;0;0
-75,3000000000014;-75,3000000000014;0;0
-75,2000000000014;-75,2000000000014;0;0
-75,1000000000014;-75,1000000000014;0;0
-75,0000000000014;-75,0000000000014;0;0
-74,9000000000014;-74,9000000000014;0;0
-74,8000000000014;-74,8000000000014;0;0
-74,7000000000014;-74,7000000000014;0;0
-74,6000000000014;-74,6000000000014;0;0
-74,5000000000015;-74,5000000000015;0;0
-74,4000000000015;-74,4000000000015;0;0
-74,3000000000015;-74,3000000000015;0;0
-74,2000000000015;-74,2000000000015;0;0
-74,1000000000015;-74,1000000000015;0;0
-74,0000000000015;-74,0000000000015;0;0
-73,9000000000015;-73,9000000000015;0;0
-73,8000000000015;-73,8000000000015;0;0
-73,7000000000015;-73,7000000000015;0;0
-73,6000000000015;-73,6000000000015;0;0
-73,5000000000015;-73,5000000000015;0;0
-73,4000000000015;-73,4000000000015;0;0
-73,3000000000015;-73,3000000000015;0;0
-73,2000000000015;-73,2000000000015;0;0
-73,1000000000015;-73,1000000000015;0;0
-73,0000000000015;-73,0000000000015;0;0
-72,9000000000015;-72,9000000000015;0;0
-72,8000000000015;-72,8000000000015;0;0
-72,7000000000016;-72,7000000000016;0;0
-72,6000000000016;-72,6000000000016;0;0
-72,5000000000016;-72,5000000000016;0;0
-72,4000000000016;-72,4000000000016;0;0
-72,3000000000016;-72,3000000000016;0;0
-72,2000000000016;-72,2000000000016;0;0
-72,1000000000016;-72,1000000000016;0;0
-72,0000000000016;-72,0000000000016;0;0
-71,9000000000016;-71,9000000000016;0;0
-71,8000000000016;-71,8000000000016;0;0
-71,7000000000016;-71,7000000000016;0;0
-71,6000000000016;-71,6000000000016;0;0
-71,5000000000016;-71,5000000000016;0;0
-71,4000000000016;-71,4000000000016;0;0
-71,3000000000016;-71,3000000000016;0;0
-71,2000000000016;-71,2000000000016;0;0
-71,1000000000016;-71,1000000000016;0;0
-71,0000000000016;-71,0000000000016;0;0
-70,9000000000017;-70,9000000000017;0;0
-70,8000000000017;-70,8000000000017;0;0
-70,7000000000017;-70,7000000000017;0;0
-70,6000000000017;-70,6000000000017;0;0
-70,5000000000017;-70,5000000000017;0;0
-70,4000000000017;-70,4000000000017;0;0
-70,3000000000017;-70,3000000000017;0;0
-70,2000000000017;-70,2000000000017;0;0
-70,1000000000017;-70,1000000000017;0;0
-70,0000000000017;-70,0000000000017;0;0
-69,9000000000017;-69,9000000000017;0;0
-69,8000000000017;-69,8000000000017;0;0
-69,7000000000017;-69,7000000000017;0;0
-69,6000000000017;-69,6000000000017;0;0
-69,5000000000017;-69,5000000000017;0;0
-69,4000000000017;-69,4000000000017;0;0
-69,3000000000017;-69,3000000000017;0;0
-69,2000000000018;-69,2000000000018;0;0
-69,1000000000018;-69,1000000000018;0;0
-69,0000000000018;-69,0000000000018;0;0
-68,9000000000018;-68,9000000000018;0;0
-68,8000000000018;-68,8000000000018;0;0
-68,7000000000018;-68,7000000000018;0;0
-68,6000000000018;-68,6000000000018;0;0
-68,5000000000018;-68,5000000000018;0;0
-68,4000000000018;-68,4000000000018;0;0
-68,3000000000018;-68,3000000000018;0;0
-68,2000000000018;-68,2000000000018;0;0
-68,1000000000018;-68,1000000000018;0;0
-68,0000000000018;-68,0000000000018;0;0
-67,9000000000018;-67,9000000000018;0;0
-67,8000000000018;-67,8000000000018;0;0
-67,7000000000018;-67,7000000000018;0;0
-67,6000000000018;-67,6000000000018;0;0
-67,5000000000018;-67,5000000000018;0;0
-67,4000000000019;-67,4000000000019;0;0
-67,3000000000019;-67,3000000000019;0;0
-67,2000000000019;-67,2000000000019;0;0
-67,1000000000019;-67,1000000000019;0;0
-67,0000000000019;-67,0000000000019;0;0
-66,9000000000019;-66,9000000000019;0;0
-66,8000000000019;-66,8000000000019;0;0
-66,7000000000019;-66,7000000000019;0;0
-66,6000000000019;-66,6000000000019;0;0
-66,5000000000019;-66,5000000000019;0;0
-66,4000000000019;-66,4000000000019;0;0
-66,3000000000019;-66,3000000000019;0;0
-66,2000000000019;-66,2000000000019;0;0
-66,1000000000019;-66,1000000000019;0;0
-66,0000000000019;-66,0000000000019;0;0
-65,9000000000019;-65,9000000000019;0;0
-65,8000000000019;-65,8000000000019;0;0
-65,700000000002;-65,700000000002;0;0
-65,600000000002;-65,600000000002;0;0
-65,500000000002;-65,500000000002;0;0
-65,400000000002;-65,400000000002;0;0
-65,300000000002;-65,300000000002;0;0
-65,200000000002;-65,200000000002;0;0
-65,100000000002;-65,100000000002;0;0
-65,000000000002;-65,000000000002;0;0
-64,900000000002;-64,900000000002;0;0
-64,800000000002;-64,800000000002;0;0
-64,700000000002;-64,700000000002;0;0
-64,600000000002;-64,600000000002;0;0
-64,500000000002;-64,500000000002;0;0
-64,400000000002;-64,400000000002;0;0
-64,300000000002;-64,300000000002;0;0
-64,200000000002;-64,200000000002;0;0
-64,100000000002;-64,100000000002;0;0
-64,000000000002;-64,000000000002;0;0
-63,900000000002;-63,900000000002;0;0
-63,800000000002;-63,800000000002;0;0
-63,700000000002;-63,700000000002;0;0
-63,600000000002;-63,600000000002;0;0
-63,500000000002;-63,500000000002;0;0
-63,400000000002;-63,400000000002;0;0
-63,300000000002;-63,300000000002;0;0
-63,200000000002;-63,200000000002;0;0
-63,100000000002;-63,100000000002;0;0
-63,000000000002;-63,000000000002;0;0
-62,900000000002;-62,900000000002;0;0
-62,800000000002;-62,800000000002;0;0
-62,700000000002;-62,700000000002;0;0
-62,600000000002;-62,600000000002;0;0
-62,500000000002;-62,500000000002;0;0
-62,400000000002;-62,400000000002;0;0
-62,300000000002;-62,300000000002;0;0
-62,200000000002;-62,200000000002;0;0
-62,100000000002;-62,100000000002;0;0
-62,000000000002;-62,000000000002;0;0
-61,900000000002;-61,900000000002;0;0
-61,800000000002;-61,800000000002;0;0
-61,700000000002;-61,700000000002;0;0
-61,600000000002;-61,600000000002;0;0
-61,500000000002;-61,500000000002;0;0
-61,400000000002;-61,400000000002;0;0
-61,300000000002;-61,300000000002;0;0
-61,200000000002;-61,200000000002;0;0
-61,100000000002;-61,100000000002;0;0
-61,000000000002;-61,000000000002;0;0
-60,900000000002;-60,900000000002;0;0
-60,800000000002;-60,800000000002;0;0
-60,700000000002;-60,700000000002;0;0
-60,600000000002;-60,600000000002;0;0
-60,500000000002;-60,500000000002;0;0
-60,400000000002;-60,400000000002;0;0
-60,300000000002;-60,300000000002;0;0
-60,200000000002;-60,200000000002;0;0
-60,100000000002;-60,100000000002;0;0
-60,000000000002;-60,000000000002;0;0
-59,900000000002;-59,900000000002;0;0
-59,800000000002;-59,800000000002;0;0
-59,700000000002;-59,700000000002;0;0
-59,600000000002;-59,600000000002;0;0
-59,500000000002;-59,500000000002;0;0
-59,400000000002;-59,400000000002;0;0
-59,300000000002;-59,300000000002;0;0
-59,200000000002;-59,200000000002;0;0
-59,100000000002;-59,100000000002;0;0
-59,000000000002;-59,000000000002;0;0
-58,900000000002;-58,900000000002;0;0
-58,800000000002;-58,800000000002;0;0
-58,700000000002;-58,700000000002;0;0
-58,600000000002;-58,600000000002;0;0
-58,500000000002;-58,500000000002;0;0
-58,400000000002;-58,400000000002;0;0
-58,300000000002;-58,300000000002;0;0
-58,200000000002;-58,200000000002;0;0
-58,100000000002;-58,100000000002;0;0
-58,000000000002;-58,000000000002;0;0
-57,900000000002;-57,900000000002;0;0
-57,800000000002;-57,800000000002;0;0
-57,700000000002;-57,700000000002;0;0
-57,600000000002;-57,600000000002;0;0
-57,500000000002;-57,500000000002;0;0
-57,400000000002;-57,400000000002;0;0
-57,300000000002;-57,300000000002;0;0
-57,200000000002;-57,200000000002;0;0
-57,1000000000019;-57,1000000000019;0;0
-57,0000000000019;-57,0000000000019;0;0
-56,9000000000019;-56,9000000000019;0;0
-56,8000000000019;-56,8000000000019;0;0
-56,7000000000019;-56,7000000000019;0;0
-56,6000000000019;-56,6000000000019;0;0
-56,5000000000019;-56,5000000000019;0;0
-56,4000000000019;-56,4000000000019;0;0
-56,3000000000019;-56,3000000000019;0;0
-56,2000000000019;-56,2000000000019;0;0
-56,1000000000019;-56,1000000000019;0;0
-56,0000000000019;-56,0000000000019;0;0
-55,9000000000019;-55,9000000000019;0;0
-55,8000000000019;-55,8000000000019;0;0
-55,7000000000019;-55,7000000000019;0;0
-55,6000000000019;-55,6000000000019;0;0
-55,5000000000019;-55,5000000000019;0;0
-55,4000000000019;-55,4000000000019;0;0
-55,3000000000019;-55,3000000000019;0;0
-55,2000000000019;-55,2000000000019;0;0
-55,1000000000019;-55,1000000000019;0;0
-55,0000000000019;-55,0000000000019;0;0
-54,9000000000019;-54,9000000000019;0;0
-54,8000000000019;-54,8000000000019;0;0
-54,7000000000019;-54,7000000000019;0;0
-54,6000000000019;-54,6000000000019;0;0
-54,5000000000019;-54,5000000000019;0;0
-54,4000000000019;-54,4000000000019;0;0
-54,3000000000019;-54,3000000000019;0;0
-54,2000000000019;-54,2000000000019;0;0
-54,1000000000019;-54,1000000000019;0;0
-54,0000000000019;-54,0000000000019;0;0
-53,9000000000019;-53,9000000000019;0;0
-53,8000000000019;-53,8000000000019;0;0
-53,7000000000019;-53,7000000000019;0;0
-53,6000000000019;-53,6000000000019;0;0
-53,5000000000019;-53,5000000000019;0;0
-53,4000000000019;-53,4000000000019;0;0
-53,3000000000019;-53,3000000000019;0;0
-53,2000000000019;-53,2000000000019;0;0
-53,1000000000019;-53,1000000000019;0;0
-53,0000000000019;-53,0000000000019;0;0
-52,9000000000019;-52,9000000000019;0;0
-52,8000000000019;-52,8000000000019;0;0
-52,7000000000019;-52,7000000000019;0;0
-52,6000000000019;-52,6000000000019;0;0
-52,5000000000019;-52,5000000000019;0;0
-52,4000000000019;-52,4000000000019;0;0
-52,3000000000019;-52,3000000000019;0;0
-52,2000000000019;-52,2000000000019;0;0
-52,1000000000019;-52,1000000000019;0;0
-52,0000000000019;-52,0000000000019;0;0
-51,9000000000019;-51,9000000000019;0;0
-51,8000000000019;-51,8000000000019;0;0
-51,7000000000019;-51,7000000000019;0;0
-51,6000000000019;-51,6000000000019;0;0
-51,5000000000019;-51,5000000000019;0;0
-51,4000000000019;-51,4000000000019;0;0
-51,3000000000019;-51,3000000000019;0;0
-51,2000000000019;-51,2000000000019;0;0
-51,1000000000019;-51,1000000000019;0;0
-51,0000000000019;-51,0000000000019;0;0
-50,9000000000019;-50,9000000000019;0;0
-50,8000000000019;-50,8000000000019;0;0
-50,7000000000019;-50,7000000000019;0;0
-50,6000000000019;-50,6000000000019;0;0
-50,5000000000019;-50,5000000000019;0;0
-50,4000000000019;-50,4000000000019;0;0
-50,3000000000019;-50,3000000000019;0;0
-50,2000000000019;-50,2000000000019;0;0
-50,1000000000018;-50,1000000000018;0;0
-50,0000000000018;-50,0000000000018;0;0
-49,9000000000018;-49,9000000000018;0;0
-49,8000000000018;-49,8000000000018;0;0
-49,7000000000018;-49,7000000000018;0;0
-49,6000000000018;-49,6000000000018;0;0
-49,5000000000018;-49,5000000000018;0;0
-49,4000000000018;-49,4000000000018;0;0
-49,3000000000018;-49,3000000000018;0;0
-49,2000000000018;-49,2000000000018;0;0
-49,1000000000018;-49,1000000000018;0;0
-49,0000000000018;-49,0000000000018;0;0
-48,9000000000018;-48,9000000000018;0;0
-48,8000000000018;-48,8000000000018;0;0
-48,7000000000018;-48,7000000000018;0;0
-48,6000000000018;-48,6000000000018;0;0
-48,5000000000018;-48,5000000000018;0;0
-48,4000000000018;-48,4000000000018;0;0
-48,3000000000018;-48,3000000000018;0;0
-48,2000000000018;-48,2000000000018;0;0
-48,1000000000018;-48,1000000000018;0;0
-48,0000000000018;-48,0000000000018;0;0
-47,9000000000018;-47,9000000000018;0;0
-47,8000000000018;-47,8000000000018;0;0
-47,7000000000018;-47,7000000000018;0;0
-47,6000000000018;-47,6000000000018;0;0
-47,5000000000018;-47,5000000000018;0;0
-47,4000000000018;-47,4000000000018;0;0
-47,3000000000018;-47,3000000000018;0;0
-47,2000000000018;-47,2000000000018;0;0
-47,1000000000018;-47,1000000000018;0;0
-47,0000000000018;-47,0000000000018;0;0
-46,9000000000018;-46,9000000000018;0;0
-46,8000000000018;-46,8000000000018;0;0
-46,7000000000018;-46,7000000000018;0;0
-46,6000000000018;-46,6000000000018;0;0
-46,5000000000018;-46,5000000000018;0;0
-46,4000000000018;-46,4000000000018;0;0
-46,3000000000018;-46,3000000000018;0;0
-46,2000000000018;-46,2000000000018;0;0
-46,1000000000018;-46,1000000000018;0;0
-46,0000000000018;-46,0000000000018;0;0
-45,9000000000018;-45,9000000000018;0;0
-45,8000000000018;-45,8000000000018;0;0
-45,7000000000018;-45,7000000000018;0;0
-45,6000000000018;-45,6000000000018;0;0
-45,5000000000018;-45,5000000000018;0;0
-45,4000000000018;-45,4000000000018;0;0
-45,3000000000018;-45,3000000000018;0;0
-45,2000000000018;-45,2000000000018;0;0
-45,1000000000018;-45,1000000000018;0;0
-45,0000000000018;-45,0000000000018;0;0
-44,9000000000018;-44,9000000000018;0;0
-44,8000000000018;-44,8000000000018;0;0
-44,7000000000018;-44,7000000000018;0;0
-44,6000000000018;-44,6000000000018;0;0
-44,5000000000018;-44,5000000000018;0;0
-44,4000000000018;-44,4000000000018;0;0
-44,3000000000018;-44,3000000000018;0;0
-44,2000000000018;-44,2000000000018;0;0
-44,1000000000018;-44,1000000000018;0;0
-44,0000000000018;-44,0000000000018;0;0
-43,9000000000018;-43,9000000000018;0;0
-43,8000000000018;-43,8000000000018;0;0
-43,7000000000018;-43,7000000000018;0;0
-43,6000000000018;-43,6000000000018;0;0
-43,5000000000018;-43,5000000000018;0;0
-43,4000000000018;-43,4000000000018;0;0
-43,3000000000018;-43,3000000000018;0;0
-43,2000000000018;-43,2000000000018;0;0
-43,1000000000017;-43,1000000000017;0;0
-43,0000000000017;-43,0000000000017;0;0
-42,9000000000017;-42,9000000000017;0;0
-42,8000000000017;-42,8000000000017;0;0
-42,7000000000017;-42,7000000000017;0;0
-42,6000000000017;-42,6000000000017;0;0
-42,5000000000017;-42,5000000000017;0;0
-42,4000000000017;-42,4000000000017;0;0
-42,3000000000017;-42,3000000000017;0;0
-42,2000000000017;-42,2000000000017;0;0
-42,1000000000017;-42,1000000000017;0;0
-42,0000000000017;-42,0000000000017;0;0
-41,9000000000017;-41,9000000000017;0;0
-41,8000000000017;-41,8000000000017;0;0
-41,7000000000017;-41,7000000000017;0;0
-41,6000000000017;-41,6000000000017;0;0
-41,5000000000017;-41,5000000000017;0;0
-41,4000000000017;-41,4000000000017;0;0
-41,3000000000017;-41,3000000000017;0;0
-41,2000000000017;-41,2000000000017;0;0
-41,1000000000017;-41,1000000000017;0;0
-41,0000000000017;-41,0000000000017;0;0
-40,9000000000017;-40,9000000000017;0;0
-40,8000000000017;-40,8000000000017;0;0
-40,7000000000017;-40,7000000000017;0;0
-40,6000000000017;-40,6000000000017;0;0
-40,5000000000017;-40,5000000000017;0;0
-40,4000000000017;-40,4000000000017;0;0
-40,3000000000017;-40,3000000000017;0;0
-40,2000000000017;-40,2000000000017;0;0
-40,1000000000017;-40,1000000000017;0;0
-40,0000000000017;-40,0000000000017;0;0
-39,9000000000017;-39,9000000000017;0;0
-39,8000000000017;-39,8000000000017;0;0
-39,7000000000017;-39,7000000000017;0;0
-39,6000000000017;-39,6000000000017;0;0
-39,5000000000017;-39,5000000000017;0;0
-39,4000000000017;-39,4000000000017;0;0
-39,3000000000017;-39,3000000000017;0;0
-39,2000000000017;-39,2000000000017;0;0
-39,1000000000017;-39,1000000000017;0;0
-39,0000000000017;-39,0000000000017;0;0
-38,9000000000017;-38,9000000000017;0;0
-38,8000000000017;-38,8000000000017;0;0
-38,7000000000017;-38,7000000000017;0;0
-38,6000000000017;-38,6000000000017;0;0
-38,5000000000017;-38,5000000000017;0;0
-38,4000000000017;-38,4000000000017;0;0
-38,3000000000017;-38,3000000000017;0;0
-38,2000000000017;-38,2000000000017;0;0
-38,1000000000017;-38,1000000000017;0;0
-38,0000000000017;-38,0000000000017;0;0
-37,9000000000017;-37,9000000000017;0;0
-37,8000000000017;-37,8000000000017;0;0
-37,7000000000017;-37,7000000000017;0;0
-37,6000000000017;-37,6000000000017;0;0
-37,5000000000017;-37,5000000000017;0;0
-37,4000000000017;-37,4000000000017;0;0
-37,3000000000017;-37,3000000000017;0;0
-37,2000000000017;-37,2000000000017;0;0
-37,1000000000017;-37,1000000000017;0;0
-37,0000000000017;-37,0000000000017;0;0
-36,9000000000017;-36,9000000000017;0;0
-36,8000000000017;-36,8000000000017;0;0
-36,7000000000017;-36,7000000000017;0;0
-36,6000000000017;-36,6000000000017;0;0
-36,5000000000017;-36,5000000000017;0;0
-36,4000000000017;-36,4000000000017;0;0
-36,3000000000017;-36,3000000000017;0;0
-36,2000000000017;-36,2000000000017;0;0
-36,1000000000017;-36,1000000000017;0;0
-36,0000000000016;-36,0000000000016;0;0
-35,9000000000016;-35,9000000000016;0;0
-35,8000000000016;-35,8000000000016;0;0
-35,7000000000016;-35,7000000000016;0;0
-35,6000000000016;-35,6000000000016;0;0
