x;absoluteError;relativeError;result
-12,9999999999995;5,32907051820075E-15;4,09928501400073E-16;-12,9999999999995
-12,8999999999995;7,105427357601E-15;5,50808322294672E-16;-12,8999999999995
-12,7999999999995;3,5527136788005E-15;2,77555756156299E-16;-12,7999999999995
-12,6999999999995;5,32907051820075E-15;4,19611851826846E-16;-12,6999999999995
-12,5999999999995;7,105427357601E-15;5,63922806158831E-16;-12,5999999999995
-12,4999999999995;0;0;-12,4999999999995
-12,3999999999995;1,77635683940025E-15;1,43254583822606E-16;-12,3999999999995
-12,2999999999995;3,5527136788005E-15;2,88838510471597E-16;-12,2999999999995
-12,1999999999995;5,32907051820075E-15;4,36809058868931E-16;-12,1999999999995
-12,0999999999995;0;0;-12,0999999999995
-11,9999999999995;7,105427357601E-15;5,92118946466774E-16;-11,9999999999995
-11,8999999999995;0;0;-11,8999999999995
-11,7999999999995;1,77635683940025E-15;1,50538715203417E-16;-11,7999999999995
-11,6999999999995;7,105427357601E-15;6,07301483555666E-16;-11,6999999999995
-11,5999999999995;7,105427357601E-15;6,12536841172525E-16;-11,5999999999995
-11,4999999999995;3,5527136788005E-15;3,08931624243534E-16;-11,4999999999995
-11,3999999999995;1,77635683940025E-15;1,55820775385993E-16;-11,3999999999995
-11,2999999999995;0;0;-11,2999999999995
-11,1999999999995;5,32907051820075E-15;4,75809867696515E-16;-11,1999999999995
-11,0999999999995;7,105427357601E-15;6,40128590774892E-16;-11,0999999999995
-10,9999999999995;0;0;-10,9999999999995
-10,8999999999995;7,105427357601E-15;6,51874069504707E-16;-10,8999999999995
-10,7999999999995;1,77635683940025E-15;1,6447748512966E-16;-10,7999999999995
-10,6999999999995;3,5527136788005E-15;3,32029315775762E-16;-10,6999999999995
-10,5999999999995;1,77635683940025E-15;1,67580833905691E-16;-10,5999999999995
-10,4999999999995;3,5527136788005E-15;3,38353683695301E-16;-10,4999999999995
-10,3999999999995;5,32907051820075E-15;5,12410626750095E-16;-10,3999999999995
-10,2999999999995;7,105427357601E-15;6,89847316271973E-16;-10,2999999999995
-10,1999999999995;3,5527136788005E-15;3,48305262627516E-16;-10,1999999999995
-10,0999999999995;3,5527136788005E-15;3,51753829584224E-16;-10,0999999999995
-9,99999999999954;3,5527136788005E-15;3,55271367880067E-16;-9,99999999999954
-9,89999999999954;7,105427357601E-15;7,17719935111246E-16;-9,89999999999953
-9,79999999999954;1,77635683940025E-15;1,81260901979626E-16;-9,79999999999954
-9,69999999999954;5,32907051820075E-15;5,49388713216599E-16;-9,69999999999954
-9,59999999999954;7,105427357601E-15;7,40148683083474E-16;-9,59999999999953
-9,49999999999954;3,5527136788005E-15;3,73969860926386E-16;-9,49999999999955
-9,39999999999954;1,77635683940025E-15;1,889741318511E-16;-9,39999999999954
-9,29999999999954;5,32907051820075E-15;5,73018335290432E-16;-9,29999999999954
-9,19999999999954;1,77635683940025E-15;1,93082265152211E-16;-9,19999999999954
-9,09999999999954;1,77635683940025E-15;1,95204048285752E-16;-9,09999999999954
-8,99999999999954;5,32907051820075E-15;5,9211894646678E-16;-8,99999999999954
-8,89999999999954;3,5527136788005E-15;3,99181312224796E-16;-8,89999999999955
-8,79999999999954;0;0;-8,79999999999954
-8,69999999999954;1,77635683940025E-15;2,04178947057511E-16;-8,69999999999954
-8,59999999999954;1,77635683940025E-15;2,06553120860505E-16;-8,59999999999955
