x;absoluteError;relativeError;result
-38,4999999999998;1,55324642037158E-11;4,03440628668107E-13;-38,4999999999843
-38,3999999999998;5,89750470680883E-13;1,53580851739816E-14;-38,3999999999992
-38,2999999999998;1,71738179233216E-11;4,48402556744893E-13;-38,2999999999827
-38,1999999999998;9,31521526581491E-12;2,43853802769966E-13;-38,2000000000091
-38,0999999999998;7,20490334060742E-12;1,8910507455659E-13;-38,100000000007
-37,9999999999998;8,17124146124115E-13;2,15032670032658E-14;-38,0000000000006
-37,8999999999998;1,03739239420975E-11;2,73718309817951E-13;-37,8999999999895
-37,7999999999998;4,9880100050359E-12;1,31957936641145E-13;-37,8000000000048
-37,6999999999998;3,96482846554136E-12;1,05167863807453E-13;-37,7000000000038
-37,5999999999998;1,7166712495964E-11;4,56561502552445E-13;-37,5999999999827
-37,4999999999998;2,06767936106189E-12;5,51381162949871E-14;-37,4999999999978
-37,3999999999998;6,13908923696727E-12;1,64146771041933E-13;-37,3999999999937
-37,2999999999998;1,1645795439108E-11;3,12219716866071E-13;-37,3000000000115
-37,1999999999998;1,01962882581574E-11;2,74093770380502E-13;-37,20000000001
-37,0999999999998;1,52908796735574E-11;4,12153090931637E-13;-37,0999999999845
-36,9999999999998;1,91633375834499E-11;5,17928042796214E-13;-36,9999999999807
-36,8999999999998;6,60804744256893E-13;1,79079876492387E-14;-36,8999999999992
-36,7999999999998;6,60804744256893E-13;1,79566506591551E-14;-36,7999999999992
-36,6999999999998;4,44089209850063E-12;1,21005234291585E-13;-36,6999999999954
-36,5999999999998;5,54223333892878E-12;1,51427140407914E-13;-36,5999999999943
-36,4999999999998;1,47792889038101E-12;4,04912024761939E-14;-36,4999999999983
-36,3999999999998;4,31299440606381E-12;1,1848885730946E-13;-36,3999999999955
-36,2999999999998;3,5242919693701E-12;9,70879330404896E-14;-36,3000000000033
-36,1999999999998;8,22097945274436E-12;2,27098879910015E-13;-36,200000000008
-36,0999999999998;7,31859017832903E-13;2,02731029870607E-14;-36,1000000000005
-35,9999999999998;1,63424829224823E-13;4,53957858957842E-15;-36
-35,8999999999998;1,49213974509621E-13;4,15637812004519E-15;-35,8999999999997
-35,7999999999998;5,71986902286881E-12;1,59772877733792E-13;-35,7999999999941
-35,6999999999998;3,5456082514429E-12;9,9316757743509E-14;-35,6999999999963
-35,5999999999998;6,42330633127131E-12;1,80429953125632E-13;-35,5999999999934
-35,4999999999998;5,09459141539992E-12;1,43509617335189E-13;-35,5000000000049
