x;absoluteError;relativeError;result
33,1000000000002;0;0;33,1000000000002
33,2000000000002;0;0;33,2000000000002
33,3000000000002;0;0;33,3000000000002
33,4000000000002;7,105427357601E-15;2,12737346035957E-16;33,4000000000002
33,5000000000002;0;0;33,5000000000002
33,6000000000002;7,105427357601E-15;2,11471052309552E-16;33,6000000000002
33,7000000000002;0;0;33,7000000000002
33,8000000000002;7,105427357601E-15;2,10219744307721E-16;33,8000000000002
33,9000000000002;7,105427357601E-15;2,09599627067875E-16;33,9000000000002
34,0000000000002;7,105427357601E-15;2,08983157576499E-16;34,0000000000002
34,1000000000002;7,105427357601E-15;2,08370303741964E-16;34,1000000000002
34,2000000000002;0;0;34,2000000000002
34,3000000000002;0;0;34,3000000000002
34,4000000000002;7,105427357601E-15;2,06553120860493E-16;34,4000000000002
34,5000000000002;0;0;34,5000000000002
34,6000000000002;0;0;34,6000000000002
34,7000000000002;0;0;34,7000000000002
34,8000000000002;7,105427357601E-15;2,04178947057499E-16;34,8000000000002
34,9000000000002;7,105427357601E-15;2,03593907094583E-16;34,9000000000002
35,0000000000002;0;0;35,0000000000002
35,1000000000002;0;0;35,1000000000002
35,2000000000002;0;0;35,2000000000002
35,3000000000002;0;0;35,3000000000002
35,4000000000002;0;0;35,4000000000002
35,5000000000002;0;0;35,5000000000002
35,6000000000002;7,105427357601E-15;1,99590656112386E-16;35,6000000000002
35,7000000000002;7,105427357601E-15;1,99031578644284E-16;35,7000000000002
35,8000000000002;7,105427357601E-15;1,98475624513993E-16;35,8000000000002
35,9000000000002;7,105427357601E-15;1,97922767621197E-16;35,9000000000002
36,0000000000002;7,105427357601E-15;1,97372982155582E-16;36,0000000000002
36,1000000000002;7,105427357601E-15;1,96826242592824E-16;36,1000000000003
36,2000000000002;7,105427357601E-15;1,96282523690634E-16;36,2000000000003
36,3000000000002;7,105427357601E-15;1,95741800484875E-16;36,3000000000003
36,4000000000002;0;0;36,4000000000002
36,5000000000002;0;0;36,5000000000002
36,6000000000003;0;0;36,6000000000003
36,7000000000003;0;0;36,7000000000003
36,8000000000003;7,105427357601E-15;1,930822651522E-16;36,8000000000002
36,9000000000003;7,105427357601E-15;1,92559006981056E-16;36,9000000000002
37,0000000000003;0;0;37,0000000000003
37,1000000000003;7,105427357601E-15;1,91520953035066E-16;37,1000000000003
37,2000000000003;0;0;37,2000000000003
37,3000000000003;7,105427357601E-15;1,90494031034878E-16;37,3000000000003
37,4000000000003;7,105427357601E-15;1,89984688705908E-16;37,4000000000003
37,5000000000003;0;0;37,5000000000003
37,6000000000003;0;0;37,6000000000003
37,7000000000003;0;0;37,7000000000003
37,8000000000003;0;0;37,8000000000003
37,9000000000003;7,105427357601E-15;1,87478294395803E-16;37,9000000000003
38,0000000000003;7,105427357601E-15;1,86984930463183E-16;38,0000000000003
38,1000000000003;7,105427357601E-15;1,86494156367479E-16;38,1000000000003
38,2000000000003;7,105427357601E-15;1,86005951769658E-16;38,2000000000003
38,3000000000003;7,105427357601E-15;1,85520296543106E-16;38,3000000000003
38,4000000000003;7,105427357601E-15;1,85037170770858E-16;38,4000000000003
38,5000000000003;7,105427357601E-15;1,84556554742882E-16;38,5000000000003
38,6000000000003;1,4210854715202E-14;3,68156857906785E-16;38,6000000000003
38,7000000000003;7,105427357601E-15;1,83602774098216E-16;38,7000000000003
38,8000000000003;7,105427357601E-15;1,83129571072189E-16;38,8000000000003
38,9000000000003;0;0;38,9000000000003
39,0000000000003;0;0;39,0000000000003
39,1000000000003;0;0;39,1000000000003
39,2000000000003;0;0;39,2000000000003
39,3000000000003;7,105427357601E-15;1,80799678310457E-16;39,3000000000003
39,4000000000003;0;0;39,4000000000003
39,5000000000003;0;0;39,5000000000003
39,6000000000003;0;0;39,6000000000003
39,7000000000003;1,4210854715202E-14;3,57956038166295E-16;39,7000000000003
39,8000000000003;7,105427357601E-15;1,78528325567863E-16;39,8000000000003
39,9000000000003;0;0;39,9000000000003
40,0000000000003;0;0;40,0000000000003
40,1000000000003;0;0;40,1000000000003
40,2000000000003;7,105427357601E-15;1,76751924318432E-16;40,2000000000003
40,3000000000003;1,4210854715202E-14;3,52626667871015E-16;40,3000000000003
40,4000000000003;7,105427357601E-15;1,75876914792103E-16;40,4000000000003
40,5000000000003;7,105427357601E-15;1,75442650804962E-16;40,5000000000003
40,6000000000003;7,105427357601E-15;1,75010526049284E-16;40,6000000000003
40,7000000000003;7,105427357601E-15;1,7458052475678E-16;40,7000000000003
40,8000000000003;7,105427357601E-15;1,74152631313749E-16;40,8000000000003
40,9000000000003;0;0;40,9000000000003
41,0000000000003;0;0;41,0000000000003
41,1000000000003;0;0;41,1000000000003
41,2000000000003;0;0;41,2000000000003
41,3000000000003;0;0;41,3000000000003
41,4000000000003;7,105427357601E-15;1,71628680135289E-16;41,4000000000003
41,5000000000003;0;0;41,5000000000003
41,6000000000003;0;0;41,6000000000003
41,7000000000003;0;0;41,7000000000003
41,8000000000003;0;0;41,8000000000003
41,9000000000003;7,105427357601E-15;1,6958060519334E-16;41,9000000000003
42,0000000000003;7,105427357601E-15;1,69176841847642E-16;42,0000000000003
42,1000000000003;0;0;42,1000000000003
42,2000000000003;7,105427357601E-15;1,68375055867321E-16;42,2000000000003
42,3000000000003;0;0;42,3000000000003
42,4000000000003;7,105427357601E-15;1,67580833905683E-16;42,4000000000003
42,5000000000003;7,105427357601E-15;1,67186526061199E-16;42,5000000000003
42,6000000000003;7,105427357601E-15;1,66794069427252E-16;42,6000000000003
42,7000000000003;7,105427357601E-15;1,6640345099768E-16;42,7000000000003
42,8000000000003;0;0;42,8000000000003
42,9000000000003;1,4210854715202E-14;3,31255354666711E-16;42,9000000000003
43,0000000000003;0;0;43,0000000000003
43,1000000000003;7,105427357601E-15;1,64859103424616E-16;43,1000000000003
43,2000000000003;7,105427357601E-15;1,64477485129651E-16;43,2000000000004
43,3000000000003;0;0;43,3000000000003
43,4000000000003;0;0;43,4000000000003
43,5000000000003;7,105427357601E-15;1,63343157645999E-16;43,5000000000003
43,6000000000004;0;0;43,6000000000004
43,7000000000004;7,105427357601E-15;1,62595591707115E-16;43,7000000000003
43,8000000000004;7,105427357601E-15;1,62224368894999E-16;43,8000000000003
43,9000000000004;7,105427357601E-15;1,61854837302983E-16;43,9000000000003
44,0000000000004;7,105427357601E-15;1,61486985400021E-16;44,0000000000004
44,1000000000004;7,105427357601E-15;1,61120801759659E-16;44,1000000000004
44,2000000000004;7,105427357601E-15;1,60756275058845E-16;44,2000000000004
44,3000000000004;0;0;44,3000000000004
44,4000000000004;0;0;44,4000000000004
44,5000000000004;0;0;44,5000000000004
44,6000000000004;7,105427357601E-15;1,59314514744416E-16;44,6000000000004
44,7000000000004;7,105427357601E-15;1,58958106434026E-16;44,7000000000004
44,8000000000004;1,4210854715202E-14;3,17206578464328E-16;44,8000000000004
44,9000000000004;1,4210854715202E-14;3,16500105015632E-16;44,9000000000004
45,0000000000004;0;0;45,0000000000004
45,1000000000004;7,105427357601E-15;1,57548278439045E-16;45,1000000000004
45,2000000000004;7,105427357601E-15;1,57199720300906E-16;45,2000000000004
45,3000000000004;7,105427357601E-15;1,56852701050793E-16;45,3000000000004
45,4000000000004;7,105427357601E-15;1,56507210519845E-16;45,4000000000004
45,5000000000004;7,105427357601E-15;1,56163238628592E-16;45,5000000000004
45,6000000000004;1,4210854715202E-14;3,11641550771971E-16;45,6000000000004
45,7000000000004;7,105427357601E-15;1,55479810888423E-16;45,7000000000004
45,8000000000004;1,4210854715202E-14;3,10280670637596E-16;45,8000000000004
45,9000000000004;0;0;45,9000000000004
46,0000000000004;7,105427357601E-15;1,5446581212176E-16;46,0000000000004
46,1000000000004;7,105427357601E-15;1,54130745284185E-16;46,1000000000004
46,2000000000004;0;0;46,2000000000004
46,3000000000004;1,4210854715202E-14;3,06929907455764E-16;46,3000000000004
46,4000000000004;1,4210854715202E-14;3,06268420586248E-16;46,4000000000004
46,5000000000004;1,4210854715202E-14;3,05609778821546E-16;46,5000000000004
46,6000000000004;7,105427357601E-15;1,52476981922767E-16;46,6000000000004
46,7000000000004;0;0;46,7000000000004
46,8000000000004;0;0;46,8000000000004
46,9000000000004;0;0;46,9000000000004
47,0000000000004;1,4210854715202E-14;3,02358610961742E-16;47,0000000000004
47,1000000000004;7,105427357601E-15;1,50858330309999E-16;47,1000000000004
47,2000000000004;1,4210854715202E-14;3,01077430406819E-16;47,2000000000004
47,3000000000004;7,105427357601E-15;1,50220451534904E-16;47,3000000000004
47,4000000000004;0;0;47,4000000000004
47,5000000000004;7,105427357601E-15;1,49587944370546E-16;47,5000000000004
47,6000000000004;0;0;47,6000000000004
47,7000000000004;7,105427357601E-15;1,48960741249496E-16;47,7000000000004
47,8000000000004;0;0;47,8000000000004
47,9000000000004;1,4210854715202E-14;2,96677551465592E-16;47,9000000000004
48,0000000000004;0;0;48,0000000000004
48,1000000000004;7,105427357601E-15;1,47721982486506E-16;48,1000000000004
48,2000000000004;7,105427357601E-15;1,47415505344418E-16;48,2000000000004
48,3000000000004;0;0;48,3000000000004
48,4000000000004;7,105427357601E-15;1,46806350363656E-16;48,4000000000004
48,5000000000004;0;0;48,5000000000004
48,6000000000004;1,4210854715202E-14;2,92404418008269E-16;48,6000000000004
48,7000000000004;1,4210854715202E-14;2,91803998258766E-16;48,7000000000004
48,8000000000004;7,105427357601E-15;1,4560301962297E-16;48,8000000000004
48,9000000000004;1,4210854715202E-14;2,90610525873249E-16;48,9000000000004
49,0000000000004;0;0;49,0000000000004
49,1000000000004;7,105427357601E-15;1,44713388138512E-16;49,1000000000004
49,2000000000004;0;0;49,2000000000004
49,3000000000004;7,105427357601E-15;1,44126315569999E-16;49,3000000000004
49,4000000000004;1,4210854715202E-14;2,87669123789512E-16;49,4000000000004
49,5000000000004;7,105427357601E-15;1,43543987022241E-16;49,5000000000004
49,6000000000004;1,4210854715202E-14;2,86509167645199E-16;49,6000000000004
49,7000000000004;7,105427357601E-15;1,42966345223359E-16;49,7000000000004
49,8000000000004;7,105427357601E-15;1,42679264208854E-16;49,8000000000004
49,9000000000004;7,105427357601E-15;1,42393333819658E-16;49,9000000000004
50,0000000000004;0;0;50,0000000000004
50,1000000000004;0;0;50,1000000000004
50,2000000000004;0;0;50,2000000000004
50,3000000000004;1,4210854715202E-14;2,82521962528864E-16;50,3000000000005
50,4000000000004;7,105427357601E-15;1,40980701539701E-16;50,4000000000004
50,5000000000004;0;0;50,5000000000004
50,6000000000004;7,105427357601E-15;1,40423465565236E-16;50,6000000000004
50,7000000000005;0;0;50,7000000000005
50,8000000000005;1,4210854715202E-14;2,79741234551218E-16;50,8000000000005
50,9000000000005;0;0;50,9000000000005
51,0000000000005;7,105427357601E-15;1,39322105050999E-16;51,0000000000004
51,1000000000005;7,105427357601E-15;1,39049459052856E-16;51,1000000000005
51,2000000000005;0;0;51,2000000000005
51,3000000000005;0;0;51,3000000000005
51,4000000000005;0;0;51,4000000000005
51,5000000000005;7,105427357601E-15;1,37969463254387E-16;51,5000000000005
51,6000000000005;0;0;51,6000000000005
51,7000000000005;7,105427357601E-15;1,37435732255337E-16;51,7000000000005
51,8000000000005;7,105427357601E-15;1,37170412308898E-16;51,8000000000005
51,9000000000005;1,4210854715202E-14;2,73812229579998E-16;51,9000000000005
52,0000000000005;0;0;52,0000000000005
52,1000000000005;7,105427357601E-15;1,36380563485623E-16;52,1000000000005
52,2000000000005;0;0;52,2000000000005
52,3000000000005;7,105427357601E-15;1,35859031694091E-16;52,3000000000005
52,4000000000005;1,4210854715202E-14;2,71199517465685E-16;52,4000000000005
52,5000000000005;7,105427357601E-15;1,35341473478113E-16;52,5000000000005
52,6000000000005;1,4210854715202E-14;2,70168340593192E-16;52,6000000000005
52,7000000000005;0;0;52,7000000000005
52,8000000000005;7,105427357601E-15;1,34572487833351E-16;52,8000000000005
52,9000000000005;0;0;52,9000000000005
53,0000000000005;1,4210854715202E-14;2,68129334249092E-16;53,0000000000005
53,1000000000005;0;0;53,1000000000005
53,2000000000005;7,105427357601E-15;1,33560664616559E-16;53,2000000000005
53,3000000000005;0;0;53,3000000000005
53,4000000000005;0;0;53,4000000000005
53,5000000000005;7,105427357601E-15;1,32811726310298E-16;53,5000000000005
53,6000000000005;1,4210854715202E-14;2,65127886477647E-16;53,6000000000005
53,7000000000005;7,105427357601E-15;1,32317083009328E-16;53,7000000000005
53,8000000000005;7,105427357601E-15;1,32071140475854E-16;53,8000000000005
53,9000000000005;7,105427357601E-15;1,3182611053063E-16;53,9000000000005
54,0000000000005;7,105427357601E-15;1,31581988103721E-16;54,0000000000005
54,1000000000005;7,105427357601E-15;1,31338768162679E-16;54,1000000000005
54,2000000000005;0;0;54,2000000000005
54,3000000000005;7,105427357601E-15;1,30855015793756E-16;54,3000000000005
54,4000000000005;0;0;54,4000000000005
54,5000000000005;0;0;54,5000000000005
54,6000000000005;0;0;54,6000000000005
54,7000000000005;1,4210854715202E-14;2,59796247078645E-16;54,7000000000005
54,8000000000005;7,105427357601E-15;1,296610831679E-16;54,8000000000005
54,9000000000005;0;0;54,9000000000005
55,0000000000005;1,4210854715202E-14;2,58379176640034E-16;55,0000000000005
55,1000000000005;1,4210854715202E-14;2,57910248914734E-16;55,1000000000005
55,2000000000005;1,4210854715202E-14;2,57443020202932E-16;55,2000000000005
55,3000000000005;1,4210854715202E-14;2,56977481287557E-16;55,3000000000005
55,4000000000005;1,4210854715202E-14;2,56513623018084E-16;55,4000000000005
55,5000000000005;0;0;55,5000000000005
55,6000000000005;0;0;55,6000000000005
55,7000000000005;0;0;55,7000000000005
55,8000000000005;0;0;55,8000000000005
55,9000000000005;7,105427357601E-15;1,27109612837226E-16;55,9000000000005
56,0000000000005;7,105427357601E-15;1,26882631385731E-16;56,0000000000005
56,1000000000005;1,4210854715202E-14;2,53312918274543E-16;56,1000000000005
56,2000000000005;7,105427357601E-15;1,26431091772259E-16;56,2000000000005
56,3000000000005;7,105427357601E-15;1,26206525001793E-16;56,3000000000005
56,4000000000005;0;0;56,4000000000005
56,5000000000005;7,105427357601E-15;1,25759776240724E-16;56,5000000000005
56,6000000000005;1,4210854715202E-14;2,51075171646676E-16;56,6000000000005
56,7000000000005;0;0;56,7000000000005
56,8000000000005;0;0;56,8000000000005
56,9000000000005;0;0;56,9000000000005
57,0000000000005;0;0;57,0000000000005
57,1000000000005;7,105427357601E-15;1,24438307488633E-16;57,1000000000005
57,2000000000005;7,105427357601E-15;1,24220758000016E-16;57,2000000000005
57,3000000000005;7,105427357601E-15;1,24003967846439E-16;57,3000000000005
57,4000000000005;7,105427357601E-15;1,2378793305925E-16;57,4000000000005
57,5000000000005;1,4210854715202E-14;2,47145299394815E-16;57,5000000000005
57,6000000000005;1,4210854715202E-14;2,46716227694477E-16;57,6000000000006
57,7000000000006;1,4210854715202E-14;2,462886432444E-16;57,7000000000005
57,8000000000006;1,4210854715202E-14;2,45862538325292E-16;57,8000000000006
57,9000000000006;1,4210854715202E-14;2,4543790527119E-16;57,9000000000005
58,0000000000006;7,105427357601E-15;1,22507368234499E-16;58,0000000000005
58,1000000000006;0;0;58,1000000000006
58,2000000000006;7,105427357601E-15;1,22086380714793E-16;58,2000000000006
58,3000000000006;1,4210854715202E-14;2,43753940226447E-16;58,3000000000005
58,4000000000006;0;0;58,4000000000006
58,5000000000006;1,4210854715202E-14;2,42920593422254E-16;58,5000000000005
58,6000000000006;7,105427357601E-15;1,21253026580221E-16;58,6000000000006
58,7000000000006;1,4210854715202E-14;2,42092925301565E-16;58,7000000000006
58,8000000000006;1,4210854715202E-14;2,41681202639488E-16;58,8000000000006
58,9000000000006;7,105427357601E-15;1,20635439008505E-16;58,9000000000006
59,0000000000006;0;0;59,0000000000006
59,1000000000006;1,4210854715202E-14;2,40454394504262E-16;59,1000000000006
59,2000000000006;7,105427357601E-15;1,20024110770286E-16;59,2000000000006
59,3000000000006;1,4210854715202E-14;2,39643418468834E-16;59,3000000000006
59,4000000000006;7,105427357601E-15;1,19619989185201E-16;59,4000000000006
59,5000000000006;1,4210854715202E-14;2,38837894373141E-16;59,5000000000006
59,6000000000006;7,105427357601E-15;1,19218579825519E-16;59,6000000000006
59,7000000000006;0;0;59,7000000000006
59,8000000000006;7,105427357601E-15;1,18819855478276E-16;59,8000000000006
59,9000000000006;7,105427357601E-15;1,18621491779648E-16;59,9000000000006
60,0000000000006;1,4210854715202E-14;2,36847578586698E-16;60,0000000000006
60,1000000000006;1,4210854715202E-14;2,36453489437635E-16;60,1000000000006
60,2000000000006;0;0;60,2000000000006
60,3000000000006;7,105427357601E-15;1,17834616212287E-16;60,3000000000006
60,4000000000006;7,105427357601E-15;1,17639525788095E-16;60,4000000000006
60,5000000000006;7,105427357601E-15;1,17445080290924E-16;60,5000000000006
60,6000000000006;7,105427357601E-15;1,17251276528068E-16;60,6000000000006
60,7000000000006;1,4210854715202E-14;2,34116222655714E-16;60,7000000000006
60,8000000000006;0;0;60,8000000000006
60,9000000000006;1,4210854715202E-14;2,33347368065712E-16;60,9000000000006
61,0000000000006;0;0;61,0000000000006
61,1000000000006;7,105427357601E-15;1,16291773446824E-16;61,1000000000006
61,2000000000006;7,105427357601E-15;1,16101754209166E-16;61,2000000000006
61,3000000000006;7,105427357601E-15;1,15912354936394E-16;61,3000000000006
61,4000000000006;0;0;61,4000000000006
61,5000000000006;7,105427357601E-15;1,15535404188633E-16;61,5000000000006
61,6000000000006;1,4210854715202E-14;2,30695693428602E-16;61,6000000000006
61,7000000000006;7,105427357601E-15;1,1516089720585E-16;61,7000000000006
61,8000000000006;7,105427357601E-15;1,14974552711989E-16;61,8000000000006
61,9000000000006;7,105427357601E-15;1,147888103005E-16;61,9000000000006
62,0000000000006;7,105427357601E-15;1,1460366705808E-16;62,0000000000006
62,1000000000006;7,105427357601E-15;1,14419120090192E-16;62,1000000000006
62,2000000000006;7,105427357601E-15;1,14235166520915E-16;62,2000000000006
62,3000000000006;0;0;62,3000000000006
62,4000000000006;7,105427357601E-15;1,13869028166682E-16;62,4000000000006
62,5000000000006;7,105427357601E-15;1,13686837721615E-16;62,5000000000006
62,6000000000006;7,105427357601E-15;1,13505229354647E-16;62,6000000000006
62,7000000000006;1,4210854715202E-14;2,26648400561433E-16;62,7000000000006
62,8000000000006;7,105427357601E-15;1,13143747732499E-16;62,8000000000006
62,9000000000006;7,105427357601E-15;1,12963868960269E-16;62,9000000000006
63,0000000000006;1,4210854715202E-14;2,25569122463522E-16;63,0000000000006
63,1000000000006;7,105427357601E-15;1,12605821832027E-16;63,1000000000006
63,2000000000006;1,4210854715202E-14;2,24855296126612E-16;63,2000000000006
63,3000000000006;7,105427357601E-15;1,1225003724488E-16;63,3000000000006
63,4000000000006;1,4210854715202E-14;2,24145973425897E-16;63,4000000000006
63,5000000000006;0;0;63,5000000000006
63,6000000000006;7,105427357601E-15;1,11720555937122E-16;63,6000000000006
63,7000000000006;7,105427357601E-15;1,11545170448994E-16;63,7000000000006
63,8000000000006;1,4210854715202E-14;2,22740669517271E-16;63,8000000000006
63,9000000000006;1,4210854715202E-14;2,22392092569669E-16;63,9000000000007
64,0000000000006;1,4210854715202E-14;2,22044604925029E-16;64,0000000000006
64,1000000000006;0;0;64,1000000000006
64,2000000000006;1,4210854715202E-14;2,2135287718383E-16;64,2000000000006
64,3000000000006;0;0;64,3000000000006
64,4000000000006;1,4210854715202E-14;2,20665445888228E-16;64,4000000000006
64,5000000000006;0;0;64,5000000000006
64,6000000000006;0;0;64,6000000000006
64,7000000000006;1,4210854715202E-14;2,19642267622904E-16;64,7000000000006
64,8000000000006;1,4210854715202E-14;2,19303313506202E-16;64,8000000000006
64,9000000000006;0;0;64,9000000000006
65,0000000000006;0;0;65,0000000000006
65,1000000000006;1,4210854715202E-14;2,18292699158247E-16;65,1000000000006
65,2000000000006;0;0;65,2000000000006
65,3000000000006;0;0;65,3000000000006
65,4000000000006;1,4210854715202E-14;2,17291356501558E-16;65,4000000000005
65,5000000000006;0;0;65,5000000000006
65,6000000000005;1,4210854715202E-14;2,16628882853687E-16;65,6000000000005
65,7000000000005;1,4210854715202E-14;2,16299158526665E-16;65,7000000000005
65,8000000000005;0;0;65,8000000000005
65,9000000000005;0;0;65,9000000000005
66,0000000000005;0;0;66,0000000000005
66,1000000000005;0;0;66,1000000000005
66,2000000000005;0;0;66,2000000000005
66,3000000000005;0;0;66,3000000000005
66,4000000000005;1,4210854715202E-14;2,14018896313282E-16;66,4000000000005
66,5000000000005;1,4210854715202E-14;2,13697063386495E-16;66,5000000000005
66,6000000000005;0;0;66,6000000000005
66,7000000000005;0;0;66,7000000000005
66,8000000000005;0;0;66,8000000000005
66,9000000000005;0;0;66,9000000000005
67,0000000000005;1,4210854715202E-14;2,12102309182118E-16;67,0000000000005
67,1000000000005;1,4210854715202E-14;2,11786210360684E-16;67,1000000000005
67,2000000000005;0;0;67,2000000000005
67,3000000000005;1,4210854715202E-14;2,11156830835095E-16;67,3000000000005
67,4000000000004;1,4210854715202E-14;2,10843541768574E-16;67,4000000000005
67,5000000000004;1,4210854715202E-14;2,10531180965954E-16;67,5000000000005
67,6000000000004;0;0;67,6000000000004
67,7000000000004;1,4210854715202E-14;2,09909227698699E-16;67,7000000000004
67,8000000000004;0;0;67,8000000000004
67,9000000000004;0;0;67,9000000000004
68,0000000000004;1,4210854715202E-14;2,08983157576499E-16;68,0000000000004
68,1000000000004;0;0;68,1000000000004
68,2000000000004;0;0;68,2000000000004
68,3000000000004;1,4210854715202E-14;2,0806522277016E-16;68,3000000000004
68,4000000000004;0;0;68,4000000000004
68,5000000000004;1,4210854715202E-14;2,07457733068641E-16;68,5000000000004
68,6000000000004;1,4210854715202E-14;2,07155316548133E-16;68,6000000000004
68,7000000000004;1,4210854715202E-14;2,06853780425064E-16;68,7000000000004
68,8000000000004;0;0;68,8000000000004
68,9000000000004;0;0;68,9000000000004
69,0000000000004;0;0;69,0000000000004
69,1000000000004;0;0;69,1000000000004
69,2000000000003;1,4210854715202E-14;2,05359172184999E-16;69,2000000000004
69,3000000000003;1,4210854715202E-14;2,05062838603202E-16;69,3000000000004
69,4000000000003;0;0;69,4000000000003
69,5000000000003;1,4210854715202E-14;2,04472729715136E-16;69,5000000000003
69,6000000000003;1,4210854715202E-14;2,04178947057499E-16;69,6000000000003
69,7000000000003;0;0;69,7000000000003
69,8000000000003;0;0;69,8000000000003
69,9000000000003;1,4210854715202E-14;2,0330264256369E-16;69,9000000000003
70,0000000000003;0;0;70,0000000000003
70,1000000000003;0;0;70,1000000000003
70,2000000000003;1,4210854715202E-14;2,0243382785188E-16;70,2000000000003
70,3000000000003;0;0;70,3000000000003
70,4000000000003;0;0;70,4000000000003
70,5000000000003;1,4210854715202E-14;2,01572407307829E-16;70,5000000000003
70,6000000000003;1,4210854715202E-14;2,01286893983031E-16;70,6000000000003
70,7000000000003;0;0;70,7000000000003
70,8000000000003;0;0;70,8000000000003
70,9000000000002;1,4210854715202E-14;2,00435186392129E-16;70,9000000000003
71,0000000000002;1,4210854715202E-14;2,00152883312704E-16;71,0000000000003
71,1000000000002;1,4210854715202E-14;1,99871374334767E-16;71,1000000000003
71,2000000000002;0;0;71,2000000000002
71,3000000000002;1,4210854715202E-14;1,99310725318401E-16;71,3000000000002
71,4000000000002;0;0;71,4000000000002
71,5000000000002;1,4210854715202E-14;1,98753212800027E-16;71,5000000000002
71,6000000000002;0;0;71,6000000000002
71,7000000000002;1,4210854715202E-14;1,98198810532803E-16;71,7000000000002
71,8000000000002;0;0;71,8000000000002
71,9000000000002;0;0;71,9000000000002
72,0000000000002;1,4210854715202E-14;1,97372982155583E-16;72,0000000000002
72,1000000000002;1,4210854715202E-14;1,97099233220554E-16;72,1000000000002
72,2000000000002;1,4210854715202E-14;1,96826242592825E-16;72,2000000000002
72,3000000000002;1,4210854715202E-14;1,96554007125892E-16;72,3000000000002
72,4000000000002;1,4210854715202E-14;1,96282523690635E-16;72,4000000000002
72,5000000000002;1,4210854715202E-14;1,960117891752E-16;72,5000000000002
72,6000000000002;0;0;72,6000000000002
72,7000000000001;1,4210854715202E-14;1,9547255454198E-16;72,7000000000001
72,8000000000001;0;0;72,8000000000001
72,9000000000001;1,4210854715202E-14;1,94936278672181E-16;72,9000000000001
73,0000000000001;1,4210854715202E-14;1,94669242674E-16;73,0000000000001
73,1000000000001;1,4210854715202E-14;1,94402937280465E-16;73,1000000000001
73,2000000000001;0;0;73,2000000000001
73,3000000000001;1,4210854715202E-14;1,93872506346548E-16;73,3000000000001
73,4000000000001;0;0;73,4000000000001
73,5000000000001;0;0;73,5000000000001
73,6000000000001;1,4210854715202E-14;1,93082265152201E-16;73,6000000000001
73,7000000000001;1,4210854715202E-14;1,92820281074654E-16;73,7000000000001
73,8000000000001;1,4210854715202E-14;1,92559006981057E-16;73,8000000000001
73,9000000000001;1,4210854715202E-14;1,92298439989201E-16;73,9000000000001
74,0000000000001;0;0;74,0000000000001
74,1000000000001;1,4210854715202E-14;1,91779415859676E-16;74,1000000000001
74,2000000000001;1,4210854715202E-14;1,91520953035067E-16;74,2000000000001
74,3000000000001;1,4210854715202E-14;1,91263185938116E-16;74,3
74,4;1,4210854715202E-14;1,91006111763468E-16;74,4000000000001
74,5;1,4210854715202E-14;1,90749727720832E-16;74,5000000000001
74,6;1,4210854715202E-14;1,90494031034879E-16;74,6000000000001
74,7;2,8421709430404E-14;3,80478037890281E-16;74,7000000000001
74,8;1,4210854715202E-14;1,89984688705909E-16;74,8
74,9;1,4210854715202E-14;1,89731037586141E-16;74,9
75;1,4210854715202E-14;1,8947806286936E-16;75
75,1;1,4210854715202E-14;1,89225761853555E-16;75,1
75,2;1,4210854715202E-14;1,88974131851091E-16;75,2
75,3;1,4210854715202E-14;1,88723170188606E-16;75,3
75,4;0;0;75,4
75,5;0;0;75,5
75,6;0;0;75,6
75,7;2,8421709430404E-14;3,75451907931361E-16;75,6999999999999
75,8;1,4210854715202E-14;1,87478294395805E-16;75,8
75,9;1,4210854715202E-14;1,87231287420316E-16;75,9
76;0;0;76
76,1;1,4210854715202E-14;1,86739220961919E-16;76,1
76,1999999999999;0;0;76,1999999999999
76,2999999999999;0;0;76,2999999999999
76,3999999999999;1,4210854715202E-14;1,8600595176966E-16;76,3999999999999
76,4999999999999;1,4210854715202E-14;1,85762806734667E-16;76,4999999999999
76,5999999999999;0;0;76,5999999999999
76,6999999999999;1,4210854715202E-14;1,85278418711891E-16;76,6999999999999
76,7999999999999;0;0;76,7999999999999
76,8999999999999;0;0;76,8999999999999
76,9999999999999;2,8421709430404E-14;3,69113109485767E-16;76,9999999999999
77,0999999999999;0;0;77,0999999999999
77,1999999999999;1,4210854715202E-14;1,84078428953394E-16;77,1999999999999
77,2999999999999;1,4210854715202E-14;1,83840293857724E-16;77,2999999999999
77,3999999999999;1,4210854715202E-14;1,83602774098217E-16;77,3999999999999
77,4999999999999;0;0;77,4999999999999
77,5999999999999;0;0;77,5999999999999
77,6999999999999;0;0;77,6999999999999
77,7999999999999;0;0;77,7999999999999
77,8999999999998;1,4210854715202E-14;1,82424322403107E-16;77,8999999999998
77,9999999999998;1,4210854715202E-14;1,82190445066693E-16;77,9999999999999
78,0999999999998;1,4210854715202E-14;1,81957166647913E-16;78,0999999999999
78,1999999999998;2,8421709430404E-14;3,63448969698262E-16;78,1999999999999
78,2999999999998;0;0;78,2999999999998
78,3999999999998;0;0;78,3999999999998
78,4999999999998;1,4210854715202E-14;1,81029996372E-16;78,4999999999998
78,5999999999998;0;0;78,5999999999998
78,6999999999998;1,4210854715202E-14;1,80569945555299E-16;78,6999999999998
78,7999999999998;2,8421709430404E-14;3,60681591756397E-16;78,7999999999998
78,8999999999998;1,4210854715202E-14;1,8011222706213E-16;78,8999999999998
